,eprintid,status_changed,eprint_status,subjects,abstract,title,rev_number,metadata_visibility,type,divisions,creators,dir,lastmod,userid,datestamp,ispublished,documents,publisher,full_text_status,uri,related_url,official_url,issn,publication,refereed,event_type,event_dates,date_type,event_title,event_location,pres_type,corp_creators,volume,number,pagerange,contact_email,contributors,referencetext,book_title,pages,isbn,department,institution,monograph_type,output_media,funders,projects,place_of_pub,id_number
85,23836,2020-09-01 04:09:28,archive,['H1'],,"THE LEVEL OF TEENAGE CONFIDENCE IN HOAX NEWS EXPOSURE
ON SOCIAL MEDIA",8,show,other,['FISIP4'],"[{'id': 'annarudi76@gmail.com', 'name': {'given': 'Anna Gustina', 'lineage': None, 'family': 'Zainal', 'honourific': None}}, {'id': 'ashafnov2008@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Ashaf', 'given': 'Abdul Firman'}}, {'id': 'dhanik.sulistyarini@gmail.com', 'name': {'honourific': None, 'family': 'Sulistyarini', 'lineage': None, 'given': 'Dhanik'}}, {'name': {'given': 'Wulan', 'family': 'Suciska', 'honourific': None, 'lineage': None}, 'id': 'wulansuciska@yahoo.co.id'}]",disk0/00/02/38/36,2020-09-01 04:09:28,584,2020-09-01 04:09:28,submitted,"[{'files': [{'datasetid': 'document', 'filesize': 2875098, 'fileid': 217538, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-08-31 11:20:29', 'hash': '8ed9fe0390aad4f6ed0a396ade95757f', 'filename': 'Similirity THE LEVEL OF TEENAGE CONFIDENCE IN HOAX NEWS EXPOSURE ON SOCIAL MEDIA.pdf', 'objectid': 37469, 'uri': 'http://repository.lppm.unila.ac.id/id/file/217538'}], 'main': 'Similirity THE LEVEL OF TEENAGE CONFIDENCE IN HOAX NEWS EXPOSURE ON SOCIAL MEDIA.pdf', 'docid': 37469, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37469', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 23836, 'language': 'en', 'mime_type': 'application/pdf'}]",Russian Federation,public,http://repository.lppm.unila.ac.id/id/eprint/23836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,39647,2022-02-21 01:12:25,archive,['H1'],,Dimensi Media Komunikasi Perempuan Dalam Perkawinan Adat Lampung,8,show,monograph,['FISIP4'],"[{'id': 'annarudi76@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Zainal', 'given': 'Anna Gustina'}}, {'id': None, 'name': {'lineage': None, 'family': 'Karomani', 'honourific': None, 'given': 'Karomani'}}]",disk0/00/03/96/47,2022-02-21 01:12:25,584,2022-02-21 01:12:25,pub,"[{'docid': 160923, 'main': 'Buku Dimensi Media Komunikasi Perempuan (publish).pdf', 'files': [{'datasetid': 'document', 'filesize': 409569, 'mime_type': 'application/pdf', 'fileid': 444890, 'hash': 'b583bf1c4e7a5bf6fe2edbeab9f81fd2', 'filename': 'Buku Dimensi Media Komunikasi Perempuan (publish).pdf', 'hash_type': 'MD5', 'mtime': '2022-02-20 23:13:04', 'objectid': 160923, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444890'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160923', 'rev_number': 1, 'eprintid': 39647, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",Bintang  Pustaka Madani,public,http://repository.lppm.unila.ac.id/id/eprint/39647,,,,,,,,,,,,,,,,,,,,,,,,other,,,,,
87,33727,2021-08-30 07:52:32,archive,['H1'],,"THE COMMUNICATION ACTIVITIES AND WOMEN’S
ROLES IN RUDAT CULTURE BASED ON ADAT LAW",6,show,article,['FISIP4'],"[{'id': 'annarudi76@gmail.com', 'name': {'given': 'Anna Gustina', 'honourific': None, 'family': 'Zainal', 'lineage': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Karomani', 'lineage': None, 'given': 'Karomani'}}, {'name': {'given': 'Yulia', 'lineage': None, 'family': 'Yulia Neta', 'honourific': None}, 'id': 'yulia.neta@fh.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Kagungan', 'lineage': None, 'given': 'dian'}, 'id': 'dian.kagungan@fisip.unila.ac.id'}]",disk0/00/03/37/27,2021-08-30 07:52:32,584,2021-08-30 07:52:32,pub,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/153951', 'format': 'text', 'pos': 1, 'files': [{'objectid': 153951, 'uri': 'http://repository.lppm.unila.ac.id/id/file/399485', 'fileid': 399485, 'mime_type': 'application/pdf', 'mtime': '2021-08-30 05:46:27', 'hash_type': 'MD5', 'hash': '9a74ab16efe7c9e6d0f79277c81b5453', 'filename': 'The-communication-activities-and-womens-Roles-1544-0044-24-7-759.pdf', 'datasetid': 'document', 'filesize': 462160}], 'main': 'The-communication-activities-and-womens-Roles-1544-0044-24-7-759.pdf', 'docid': 153951, 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 33727}]",abacademies,public,http://repository.lppm.unila.ac.id/id/eprint/33727,,,1544-0044,"journal of legal, ethical and regulatory issues",TRUE,,,published,,,,,24,7,,,,,,,,,,,,,,,
88,23051,2020-07-09 01:03:25,archive,['H1'],,"The Influence of Emotional Intelligence and Motivation toward Agricultural Extension Worker’s
Performance at Agricultural Office of Tanggamus District",9,show,other,['FISIP4'],"[{'id': 'annarudi76@gmail.com', 'name': {'given': 'Anna Gustina', 'lineage': None, 'honourific': None, 'family': 'Zainal'}}, {'name': {'given': 'Gita Hilmi', 'family': 'Prakoso', 'honourific': None, 'lineage': None}, 'id': 'gita.prakoso2210@fkip.unila.ac.id'}]",disk0/00/02/30/51,2020-07-09 01:03:25,584,2020-07-09 01:03:25,pub,"[{'security': 'public', 'placement': 1, 'eprintid': 23051, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/211428', 'objectid': 36610, 'filesize': 2435114, 'datasetid': 'document', 'hash': '7acb43bd5ad4667f84312f9e1d7dd4e2', 'filename': 'Turnitin The Influence of Emotional Intelligence and Motivation toward Agricultural.pdf', 'hash_type': 'MD5', 'mtime': '2020-07-08 13:10:32', 'mime_type': 'application/pdf', 'fileid': 211428}], 'docid': 36610, 'main': 'Turnitin The Influence of Emotional Intelligence and Motivation toward Agricultural.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36610', 'format': 'text', 'pos': 1}]",Institut Pertanian Bogor,public,http://repository.lppm.unila.ac.id/id/eprint/23051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,28428,2021-03-16 01:42:11,archive,['H1'],,"Kredit Usaha Rakyat (KUR) Regulation and Communication
Factors towards Farmer Independence",8,show,other,['FISIP4'],"[{'name': {'family': 'Zainal', 'honourific': None, 'lineage': None, 'given': 'Anna Gustina'}, 'id': 'annarudi76@gmail.com'}, {'id': 'suratoni@gmail.com', 'name': {'lineage': None, 'family': 'Wijaya', 'honourific': None, 'given': 'Toni'}}, {'id': 'pairulsyah.1963@fisip.unila.ac.id', 'name': {'given': 'Pairulsyah', 'lineage': None, 'honourific': None, 'family': 'Pairulsyah'}}]",disk0/00/02/84/28,2021-03-16 01:42:11,584,2021-03-16 01:42:11,submitted,"[{'docid': 42476, 'main': 'Hasil Similirity Kredit Usaha Rakyat (KUR) Regulation and Communication Factors towards Farmer Independence.pdf', 'files': [{'objectid': 42476, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252541', 'fileid': 252541, 'mime_type': 'application/pdf', 'mtime': '2021-03-15 15:32:32', 'hash_type': 'MD5', 'hash': '534a057a1cc8947db917cbad28faee51', 'filename': 'Hasil Similirity Kredit Usaha Rakyat (KUR) Regulation and Communication Factors towards Farmer Independence.pdf', 'datasetid': 'document', 'filesize': 4393517}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/42476', 'rev_number': 1, 'eprintid': 28428, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",Universitas Muhammadiyah Tanggerang,public,http://repository.lppm.unila.ac.id/id/eprint/28428,,,,,,,,submitted,,,,,,,,,,,,,,,,,,,,,
90,26229,2020-12-01 08:34:33,archive,['H1'],"Purpose: This study aims to determine how women’s communication roles and behaviors in implementing Rudat the culture at the Katon village community.

Methodology: The method used in this research is a descriptive quantitative method. This study aims to explain the existing phenomena by using numbers to compare individual or group characteristics. This study assesses the nature of the conditions seen. The purpose of this research is limited to describe the characteristics of something as it is. The focus of this research is how the role and behavior of communication in implementing Rudat culture. The object that discusses the procedures for the implementation of Rudat in Lampung indigenous communities in Negeri Katon Village, Negeri Katon District, Pesawaran Regency.

Main Findings: Women in Negeri Katon Village have a significant role in each stage of the series of implementing the Rudat culture. This condition shows that even women in Negeri Katon Village live in a fairly strong patrilineal kinship atmosphere. In communicating the Rudat culture, women can overcome barriers to women's communication which, according to MGT, are caused by the dominance of male modes of expression in society. This research proves that women can convert their unique ideas, experiences, and meanings into the content of the Rudat cultural messages they use. The women in this study were able to play their communication dynamics when they were in a group of women and when they were in a mixed group.

Application: This research is expected to contribute to lecturers/researchers, cultural observers, women activists and students.
 
Novelty / Originality: The results of this study suggest that there is an increase in the role of women in the Rudat culture. The Muted Group Theory theory in this study proved to be weak because the communication behavior of women in this study proved to be active",WOMENS COMMUNICATION ROLES AND BEHAVIOURS IN IMPLEMENTING RUDAT CULTURE,6,show,article,['FISIP4'],"[{'name': {'given': 'Anna Gustina/ AGZ', 'lineage': None, 'honourific': None, 'family': 'Zainal'}, 'id': 'anna.gustina@fisip.unila.ac.id'}, {'name': {'lineage': None, 'honourific': None, 'family': 'Karomani', 'given': 'Karomani'}, 'id': 'karomani@kpa.unila.ac.id'}, {'id': 'dian.kagungan@fisip.unila.ac.id', 'name': {'given': 'dian', 'family': 'Kagungan', 'honourific': None, 'lineage': None}}, {'id': 'yulia.neta@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Yulia Neta', 'given': 'Yulia'}}]",disk0/00/02/62/29,2020-12-01 08:34:33,508,2020-12-01 08:34:33,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 26229, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/40117', 'rev_number': 1, 'docid': 40117, 'main': '301-Article Text-605-1-10-20201117.pdf', 'files': [{'filesize': 788782, 'datasetid': 'document', 'mtime': '2020-11-19 05:43:54', 'hash_type': 'MD5', 'filename': '301-Article Text-605-1-10-20201117.pdf', 'hash': '6e4eaa4ad2bac938135a19877f7b82fa', 'fileid': 236273, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/236273', 'objectid': 40117}]}]",PJAEE,public,http://repository.lppm.unila.ac.id/id/eprint/26229,,,1567-214x,PALARCH'S JOURNAL OF ARCHAEOLOGY OF EGYPT/EGYPTOLOGY,TRUE,,,published,,,,['Universitas Lampung'],17,4,352-370,,,,,,,,,,,,,,
91,19695,2020-05-15 03:04:00,archive,['H1'],"Reviewer  1. Dr. Andy Corry Wardani
          2. Dr. Abdul Firman Ashaf",hail review tean sejawat terhadap Karya Ilmiah Penelitian 8 berjudul Karakterisasi model Prediksi untuk Eleviasi dari Perangkap Kemiskinan Melalui Kebijakan Fiskal,7,show,other,['FISIP4'],"[{'id': 'ida.nurhaida@fisip.unila.ac.id', 'name': {'given': 'ida', 'family': 'nuhaida', 'honourific': None, 'lineage': None}}]",disk0/00/01/96/95,2020-05-15 03:04:00,774,2020-05-15 03:04:00,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 19695, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/32927', 'rev_number': 1, 'main': 'Penelitian 8_Karakterisasi Parameter Model.pdf', 'docid': 32927, 'files': [{'filename': 'Penelitian 8_Karakterisasi Parameter Model.pdf', 'hash': 'ebec5796237fd555c361445536c055b0', 'hash_type': 'MD5', 'mtime': '2020-05-15 01:27:19', 'mime_type': 'application/pdf', 'fileid': 185756, 'filesize': 518930, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/185756', 'objectid': 32927}]}]",Airlangga Univrsity Press. 026/02.08/AUP-146E,public,http://repository.lppm.unila.ac.id/id/eprint/19695,,http://e-journal.unair.ac.id/MKP/article/view/2453/1785,,,,,,,,,,,,,,,,,,,,,,,,,,Surabaya,e-2528-6013
92,19692,2020-05-15 03:03:40,archive,['H1'],"Reviewer 1. Dr. Andy Corry Wardani
         2. Dr. Abdul Firman Ashaf",Hasil Review teman sejawat terhadap Karya Ilmiah Penelitian 6 berjudul Kontribusi Seni Peran Fotografi pada Kampanye Anti-Rokok Melalui Perancangan Media Hiburan Fotonovela,7,show,other,['FISIP4'],"[{'name': {'family': 'nurhaida', 'honourific': None, 'lineage': None, 'given': 'Ida'}, 'id': 'ida.nurhaida@fisip.unila.ac.id'}]",disk0/00/01/96/92,2020-05-15 03:03:40,774,2020-05-15 03:03:40,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 19692, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32925', 'format': 'text', 'pos': 1, 'files': [{'filesize': 467764, 'datasetid': 'document', 'hash': '80b5d7db908765556c5a1298459eeeaf', 'filename': 'Penelitian 6_Kontribusi seni peran fotografi.pdf', 'mtime': '2020-05-14 23:50:40', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 185741, 'uri': 'http://repository.lppm.unila.ac.id/id/file/185741', 'objectid': 32925}], 'main': 'Penelitian 6_Kontribusi seni peran fotografi.pdf', 'docid': 32925}]",Institut Seni Indonesia Jl. Buah Batu No. 212 Bandung 40265,public,http://repository.lppm.unila.ac.id/id/eprint/19692,,http://repository.unila.ac.id,,,,,,published,,,,,,,,,,,,,,,,,,,,Bandung,p-ISSN 854-3429
93,19742,2020-05-18 02:42:34,archive,['H1'],Hasil Checeker menggunakan iThenticte terhadap karya ilmiah Penelitai [8] Jurnal MKP2-Repong Damar-Ida Nurhaida,iThenticate Checker Penelitian [8],7,show,other,['FISIP4'],"[{'name': {'family': 'nurhaida', 'honourific': None, 'lineage': None, 'given': 'Ida'}, 'id': 'ida.nurhaida@fisip.unila.ac.id'}]",disk0/00/01/97/42,2020-05-18 02:42:34,774,2020-05-18 02:42:34,pub,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/32998', 'rev_number': 1, 'docid': 32998, 'main': '[8] iThenticate Chercker_PAPER_MKP2_REPONG_DAMAR__Ida_nurhaida.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/186180', 'objectid': 32998, 'filesize': 2790780, 'datasetid': 'document', 'hash': '3136edea0f3635d3ed925a8f534c0a19', 'filename': '[8] iThenticate Chercker_PAPER_MKP2_REPONG_DAMAR__Ida_nurhaida.pdf', 'mtime': '2020-05-16 01:45:26', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 186180}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 19742, 'placement': 1, 'security': 'public'}]",Airlangga University Press,public,http://repository.lppm.unila.ac.id/id/eprint/19742,,http://e-journal.unair.ac.id/MKP/article/view/2453/1785,,,,,,published,,,,,,,,,,,,,,,,,,,,Surabaya,e-ISSN2528-6013
94,35894,2021-11-11 03:23:32,archive,['H1'],"Pembelajaran dalam Kampus Merdeka memberikan tantangan dan kesempatan untuk pengembangan kreativitas, kapasitas, kepribadian, dan kebutuhan mahasiswa, serta mengembangkan kemandirian dalam mencari dan menemukan pengetahuan melalui kenyataan dan dinamika lapangan seperti persyaratan kemampuan, permasalahan riil, interaksi sosial, kolaborasi, manajemen diri, tuntutan kinerja, target dan pencapaiannya. Keberadaan MBKM ini menuntut berbagai upaya adaptif dari seluruh universitas di Indonesia. Pelaksanaan MBKM yang berbeda dengan sistem pendidikan tinggi selama ini jelas suatu tantangan besar dalam mempertimbangkan aspek program studiikologis perkembangan peserta didik juga harus didampingi oleh tenaga pendidik yang berkarakter dan mempunyai keluasan pandangan dan wawasan terhadap pembentukan mental peserta didik dan berbagai kecakapan yang multi intelegence. Tentunya di dukung oleh tenaga kependidikan yang pula mampu mengoptimalkan layanan pendidikan kepada mahasiswa peserta MBKM. 
Penelitian ini menggunakan desain penelitian survei cross-sectional, dengan pengumpulan data kuantitatif. Lokasi penelitian di FISIP Unila. Teknik pemilihan sampel menggunakan stratified random sampling. Jumlah sampel 124 tenaga pendidik dan kependidikan FISIP Unila  dengan cara pengambilan data melalui kuesioner. Analisis data yang dilakukan secara deskriptif dan inferensial.
Tujuan dari penelitian ini adalah untuk melakukan pemetaan kesiapan tenaga pendidik dan kependidikan FISIP Unila dalam menjalankan Program Merdeka Belajar Kampus Merdeka sehingga dapat diketahui berbagai permasalahan yang dihadapi oleh tenaga pendidik dan kependidikan FISIP dalam melaksanakan program MBKM sekaligus menemukan solusi yang relevan dengan kondisi tersebut.. Luaran dari penelitian ini berupa data kesiapan tenaga pendidik dan kependidikan FISIP Unila dalam menjalankan Program Merdeka Belajar Kampus Merdeka, artikel pada jurnal Sinta 2 dan  buku hasil penelitian ber-ISBN.",Kesiapan Tenaga Pendidik Dan Kependidikan Dalam Menjalankan Program Merdeka Belajar Kampus Merdeka (Studi Pada FISIP Unila),8,show,monograph,['FISIP4'],"[{'name': {'honourific': None, 'family': 'nurhaida', 'lineage': None, 'given': 'Ida'}, 'id': 'ida.nurhaida@fisip.unila.ac.id'}, {'id': 'andiwindah@gmail.com', 'name': {'given': 'Andi', 'lineage': None, 'family': 'Windah', 'honourific': None}}, {'name': {'given': 'Toni', 'honourific': None, 'family': 'Wijaya', 'lineage': None}, 'id': 'suratoni@gmail.com'}]",disk0/00/03/58/94,2021-11-11 03:23:32,281,2021-11-11 03:23:32,unpub,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/156844', 'rev_number': 1, 'docid': 156844, 'main': 'Abstrak Laporan_Kesiapan MBKM.pdf', 'files': [{'objectid': 156844, 'uri': 'http://repository.lppm.unila.ac.id/id/file/416776', 'datasetid': 'document', 'filesize': 158642, 'fileid': 416776, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-11-11 02:57:55', 'hash': '5b6155242fa2c03934803d257cea5f25', 'filename': 'Abstrak Laporan_Kesiapan MBKM.pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 35894, 'placement': 1, 'security': 'public'}]",UNIVERSITAS LAMPUNG,public,http://repository.lppm.unila.ac.id/id/eprint/35894,,,,,,,,,,,,,,,,,,,,,,JURUSAN ILMU KOMUNIKASI,FISIP,project_report,,,,,
95,19672,2020-05-15 03:00:03,archive,['H1'],"Reviewer 1. Dr Andy Corry Wardani
         2. Dr. Abdul Firman Ashaf",Hasil Review teman sejawat terhadap karya ilmiah Penelitian 5 berjudul  Upaya menanamkan ideologi lingkungan pada masyarakat di wilayah resapan melalui diseminasi kultur tekni wanatani kopi menggunakan media hiburan buku cergam,7,show,other,['FISIP4'],"[{'name': {'given': 'ida', 'family': 'nurhaida', 'honourific': None, 'lineage': None}, 'id': 'ida.nurhaida'}]",disk0/00/01/96/72,2020-05-15 03:00:03,774,2020-05-15 03:00:03,pub,"[{'eprintid': 19672, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Penelitian 5_Upaya menanamkan.pdf', 'docid': 32905, 'files': [{'objectid': 32905, 'uri': 'http://repository.lppm.unila.ac.id/id/file/164221', 'datasetid': 'document', 'filesize': 480130, 'mime_type': 'application/pdf', 'fileid': 164221, 'hash': 'e1d76b4d7cbf85b5c659cdfb2d2c90a7', 'filename': 'Penelitian 5_Upaya menanamkan.pdf', 'hash_type': 'MD5', 'mtime': '2020-05-14 15:59:49'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/32905', 'rev_number': 1}]",Airlangga University Press,public,http://repository.lppm.unila.ac.id/id/eprint/19672,,http://journl.unair.ac.id/doenload-fullpapaers-Lepasan%20naskah%204520(25-35).pdf,,,,,,published,,,,,,,,,,,,,,,,,,,,Surabaya,p-ISSN 1411-5883
