,creators,dir,type,divisions,publisher,documents,ispublished,uri,full_text_status,lastmod,userid,datestamp,eprintid,title,place_of_pub,metadata_visibility,rev_number,status_changed,eprint_status,abstract,subjects,official_url,event_type,event_title,pagerange,pres_type,refereed,output_media,funders,event_dates,event_location,date_type,corp_creators,contributors,publication,related_url,issn,number,volume,id_number,contact_email,succeeds,monograph_type,pages,book_title,pedagogic_type,keywords
31,"[{'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/44/89,other,['FP18'],MATEC,"[{'files': [{'objectid': 155008, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405722', 'fileid': 405722, 'mime_type': 'application/pdf', 'mtime': '2021-10-11 13:43:47', 'hash_type': 'MD5', 'hash': '37a5d800065fd79a8692f6d52ce95e31', 'filename': '[01]Bukti MATEC Suhandy.pdf', 'datasetid': 'document', 'filesize': 867132}], 'docid': 155008, 'main': '[01]Bukti MATEC Suhandy.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155008', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 34489, 'mime_type': 'application/pdf', 'language': 'en'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34489,public,2021-10-12 01:15:49,337,2021-10-12 01:15:49,34489,Bukti Kehadiran AASEC2018 Diding Suhandy 2018,,show,7,2021-10-12 01:15:49,archive,"Ini merupakan bukti kehadiran seminar AASEC di Bandung (Luaran prosiding MATEC Diding Suhandy tahun 2018).
Judul artikel yg diterbitkan adalah:
The classification of arabica gayo wine coffee using UV-visible spectroscopy and PCA-DA method",['S1'],,,,,,,,,,,,"['University of Lampung', 'University of Lampung']",[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
32,"[{'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/44/90,other,['FP18'],MATEC,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155009', 'main': '[02]Bukti MATEC Yulia.pdf', 'docid': 155009, 'files': [{'objectid': 155009, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405729', 'datasetid': 'document', 'filesize': 960567, 'fileid': 405729, 'mime_type': 'application/pdf', 'mtime': '2021-10-11 13:49:50', 'hash_type': 'MD5', 'filename': '[02]Bukti MATEC Yulia.pdf', 'hash': '17df6d09af0eca7fac724c93e779deb4'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 34490, 'security': 'public', 'placement': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34490,public,2021-10-12 01:15:51,337,2021-10-12 01:15:51,34490,Bukti kehadiran seminar AASEC2018 Meinilwita Yulia (sebagai presenter),,show,7,2021-10-12 01:15:51,archive,"Ini merupakan bukti kehadiran di seminar AAESEC2018 untuk publikasi di MATEC dengan judul:
Identification of fresh and expired ground roasted robusta coffee using UV-visible spectroscopy and chemometrics",['S1'],,,,,,,,,,,,"['University of Lampung', 'University of Lampung']",[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
33,"[{'name': {'lineage': None, 'family': 'Suhandy', 'honourific': None, 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/44/99,other,['FP18'],IOP Publishing,"[{'main': '[09]Bukti ICASMI Diding Suhandy Journal of Physics Conference Series 1751.pdf', 'docid': 155019, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/405795', 'objectid': 155019, 'hash_type': 'MD5', 'mtime': '2021-10-11 22:28:43', 'hash': 'aee921d04afc9c8e264828844cae84d4', 'filename': '[09]Bukti ICASMI Diding Suhandy Journal of Physics Conference Series 1751.pdf', 'fileid': 405795, 'mime_type': 'application/pdf', 'filesize': 457356, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/155019', 'rev_number': 1, 'eprintid': 34499, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34499,public,2021-10-12 01:16:21,337,2021-10-12 01:16:21,34499,Bukti kehadiran seminar ICASMI2020 Diding Suhandy,,show,7,2021-10-12 01:16:21,archive,"Ini adalah bukti kehadiran untuk publikasi dengan judul:
The Use of SIMCA Method and NIR Spectroscopy with Hand-Held Spectrometers Equipped with Integrating Sphere for Classification of
Two Different Indonesian Specialty Coffees",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
34,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Suhandy', 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/44/98,other,['FP18'],IOP Publishing,"[{'security': 'public', 'placement': 1, 'eprintid': 34498, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/405788', 'objectid': 155018, 'filesize': 457462, 'datasetid': 'document', 'mtime': '2021-10-11 22:26:32', 'hash_type': 'MD5', 'filename': '[08]Bukti ICASMI Meinilwita Yulia Journal of Physics Conference Series 1751.pdf', 'hash': '4dd29e25325c01cf77a433f3c93e5f57', 'fileid': 405788, 'mime_type': 'application/pdf'}], 'docid': 155018, 'main': '[08]Bukti ICASMI Meinilwita Yulia Journal of Physics Conference Series 1751.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155018', 'format': 'text', 'pos': 1}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34498,public,2021-10-12 01:16:17,337,2021-10-12 01:16:17,34498,Bukti kehadiran seminar ICASMI2020 Yulia,,show,7,2021-10-12 01:16:17,archive,"Ini adalah bukti kehadiran untuk publikasi dengan judul:
Simple analytical method based on UV-visible spectroscopy coupled with SIMCA method for authentication of Lampung robusta coffee with geographic indications (GIs)",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
35,"[{'name': {'given': 'Diding', 'lineage': None, 'honourific': None, 'family': 'Suhandy'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/45/25,other,['FP18'],IOP Publishing,"[{'docid': 155050, 'main': '[10]Dr Kusumiyati E-Sertifikat_Presenter_2020.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/406031', 'objectid': 155050, 'mtime': '2021-10-13 04:22:34', 'hash_type': 'MD5', 'filename': '[10]Dr Kusumiyati E-Sertifikat_Presenter_2020.pdf', 'hash': 'bb708c6c7b2a7b484400ae2a44c0ab91', 'fileid': 406031, 'mime_type': 'application/pdf', 'filesize': 558518, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155050', 'eprintid': 34525, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34525,public,2021-10-13 10:13:14,337,2021-10-13 10:13:14,34525,Bukti kehadiran seminar ICATES2020 Kusumiyati,,show,7,2021-10-13 10:13:14,archive,"Ini adalah bukti kehadiran untuk publikasi dengan judul: 
Fast and contactless assessment of intact mango fruit quality attributes using near infrared spectroscopy (NIRS)",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
36,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Suhandy', 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/45/01,other,['FP18'],AIP Publishing,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/155021', 'rev_number': 1, 'main': '[12]Bukti AIP Diding Suhandy 2342 Using UV-Visible.pdf', 'docid': 155021, 'files': [{'datasetid': 'document', 'filesize': 1235748, 'fileid': 405809, 'mime_type': 'application/pdf', 'mtime': '2021-10-11 22:40:55', 'hash_type': 'MD5', 'hash': '50343f2bd6bd293a3bd033f62d555a81', 'filename': '[12]Bukti AIP Diding Suhandy 2342 Using UV-Visible.pdf', 'objectid': 155021, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405809'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 34501, 'placement': 1, 'security': 'public'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34501,public,2021-10-12 01:16:34,337,2021-10-12 01:16:34,34501,Bukti kehadiran seminar ICCST2020 Diding 1,,show,7,2021-10-12 01:16:34,archive,"Ini bukti kehadiran untuk publikasi dengan judul:
Using UV-Visible Spectroscopy Coupled with Linear Discrimination Analysis to Discriminate between Monofloral and Multifloral Honey from Indonesia",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
37,"[{'name': {'lineage': None, 'family': 'Suhandy', 'honourific': None, 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/45/02,other,['FP18'],AIP Publishing,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 34502, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155022', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/405816', 'objectid': 155022, 'filesize': 1236850, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-10-11 22:43:01', 'filename': '[13]Bukti AIP Diding Suhandy 2342 The Potential Application.pdf', 'hash': 'a8822cb85eb58f1243cee745b5bd9a48', 'fileid': 405816, 'mime_type': 'application/pdf'}], 'main': '[13]Bukti AIP Diding Suhandy 2342 The Potential Application.pdf', 'docid': 155022}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34502,public,2021-10-12 01:16:36,337,2021-10-12 01:16:36,34502,Bukti kehadiran seminar ICCST2020 Diding 2,,show,7,2021-10-12 01:16:36,archive,"Ini bukti kehadiran untuk publikasi dengan judul:
The Potential Application of Portable Spectrometer Equipped with Integrating Sphere and PLS-DA Method to Authenticate Indonesian Specialty Coffee",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
38,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}}]",disk0/00/03/45/00,other,['FP18'],AIP Publishing,"[{'docid': 155020, 'main': '[11]Bukti AIP Meinilwita Yulia 2342.pdf', 'files': [{'objectid': 155020, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405802', 'mime_type': 'application/pdf', 'fileid': 405802, 'filename': '[11]Bukti AIP Meinilwita Yulia 2342.pdf', 'hash': '030d75e0f0190c7b6e230465d3b1e658', 'hash_type': 'MD5', 'mtime': '2021-10-11 22:38:09', 'datasetid': 'document', 'filesize': 1241658}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/155020', 'rev_number': 1, 'eprintid': 34500, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34500,public,2021-10-12 01:16:23,337,2021-10-12 01:16:23,34500,Bukti kehadiran seminar ICCST2020 Yulia,,show,7,2021-10-12 01:16:23,archive,"Ini bukti kehadiran untuk publikasi dengan judul:
The Qualitative and Quantitative Analysis of Adulteration in Specialty Coffee from Tanggamus Lampung Using UV-Visible Spectroscopy and Chemometrics",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
39,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}}]",disk0/00/03/44/91,other,['FP18'],IOP Publishing,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155010', 'docid': 155010, 'main': '[03]Bukti Icositer2018 IOP EES 258 Diding Suhandy Black Tea.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/405736', 'objectid': 155010, 'filename': '[03]Bukti Icositer2018 IOP EES 258 Diding Suhandy Black Tea.pdf', 'hash': '99610b2aea794380d9874cee18246305', 'hash_type': 'MD5', 'mtime': '2021-10-11 13:54:46', 'mime_type': 'application/pdf', 'fileid': 405736, 'filesize': 930060, 'datasetid': 'document'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 34491, 'placement': 1, 'security': 'public'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34491,public,2021-10-12 01:15:55,337,2021-10-12 01:15:55,34491,Bukti kehadiran seminar Icositer2018,,show,7,2021-10-12 01:15:55,archive,"Judul artikel yang terbit:
Potential application of UV-visible spectroscopy and PLS-DA method to discriminate Indonesian CTC black tea according to grade levels",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
40,"[{'name': {'family': 'Suhandy', 'honourific': None, 'lineage': None, 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/44/92,other,['FP18'],IOP Publishing,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 34492, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155011', 'docid': 155011, 'main': '[04]Bukti Icositer2018 IOP EES 258 Diding Suhandy Peaberry and Civet.pdf', 'files': [{'filesize': 796741, 'datasetid': 'document', 'filename': '[04]Bukti Icositer2018 IOP EES 258 Diding Suhandy Peaberry and Civet.pdf', 'hash': 'ffe82b4c2ef55a055e5c6c0123e4d9e6', 'mtime': '2021-10-11 13:58:43', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 405743, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405743', 'objectid': 155011}]}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34492,public,2021-10-12 01:16:01,337,2021-10-12 01:16:01,34492,Bukti kehadiran seminar Icositer2018,,show,7,2021-10-12 01:16:01,archive,"Ini bukti untuk publikasi dengan judul:
The authentication of peaberry and civet ground roasted robusta coffee using UV-visible spectroscopy and PLS-DA method with two different particle sizes",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
41,"[{'name': {'lineage': None, 'family': 'Suhandy', 'honourific': None, 'given': 'Diding'}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/44/93,other,['FP18'],IOP Publishing,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 34493, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155012', 'rev_number': 1, 'main': '[05]Bukti Icositer2018 IOP EES 258 Yulia.pdf', 'docid': 155012, 'files': [{'datasetid': 'document', 'filesize': 828012, 'mime_type': 'application/pdf', 'fileid': 405750, 'hash': '344330019913a1d922e750bdbd3925c2', 'filename': '[05]Bukti Icositer2018 IOP EES 258 Yulia.pdf', 'mtime': '2021-10-11 14:01:11', 'hash_type': 'MD5', 'objectid': 155012, 'uri': 'http://repository.lppm.unila.ac.id/id/file/405750'}]}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34493,public,2021-10-12 01:16:06,337,2021-10-12 01:16:06,34493,Bukti kehadiran seminar Icositer2018,,show,7,2021-10-12 01:16:06,archive,"Ini bukti untuk publikasi dengan judul:
The Feasibility of Geographical Origin Discrimination of Lampung Robusta Coffee Using UV-Visible Spectroscopy and Chemometric Methods",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
42,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'given': 'Diding', 'lineage': None, 'family': 'Suhandy', 'honourific': None}}]",disk0/00/03/44/96,other,['FP18'],IOP Publishing,"[{'eprintid': 34496, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': '[06]Bukti Icositer2019 IOP EES 537 Diding Suhandy.pdf', 'docid': 155016, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/405774', 'objectid': 155016, 'filesize': 1161837, 'datasetid': 'document', 'hash': '20bfc98e1c55ebe92c9fa8235222aa40', 'filename': '[06]Bukti Icositer2019 IOP EES 537 Diding Suhandy.pdf', 'mtime': '2021-10-11 22:20:12', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 405774}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155016'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34496,public,2021-10-12 01:16:12,337,2021-10-12 01:16:12,34496,Bukti kehadiran seminar Icositer2019,,show,7,2021-10-12 01:16:12,archive,"Ini bukti kehadiran untuk publikasi dengan judul:
Unsupervised classification of three specialty coffees from Java based on principal component analysis and UV-visible spectroscopy",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
43,"[{'id': 'diding.sughandy@fp.unila.ac.id', 'name': {'lineage': None, 'family': 'Suhandy', 'honourific': None, 'given': 'Diding'}}]",disk0/00/03/44/97,other,['FP18'],IOP Publishing,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155017', 'pos': 1, 'format': 'text', 'files': [{'filesize': 1265687, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-10-11 22:22:30', 'hash': '357a3b80b59844ee1b1d3502836717dd', 'filename': '[07]Bukti Icositer2019 IOP EES 537 Yulia.pdf', 'fileid': 405781, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/405781', 'objectid': 155017}], 'main': '[07]Bukti Icositer2019 IOP EES 537 Yulia.pdf', 'docid': 155017, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 34497}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34497,public,2021-10-12 01:16:15,337,2021-10-12 01:16:15,34497,Bukti kehadiran seminar Icositer2019 Yulia,,show,7,2021-10-12 01:16:15,archive,"Ini adalah bukti kehadiran untuk publikasi dengan judul:
The potential application of UV-visible spectroscopy and chemometrics for discrimination of Lampung robusta coffee with different fermentations",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
44,"[{'name': {'given': 'Diding', 'family': 'Suhandy', 'honourific': None, 'lineage': None}, 'id': 'diding.sughandy@fp.unila.ac.id'}]",disk0/00/03/45/03,other,['FP18'],IOP Publishing,"[{'docid': 155023, 'main': '[14]Bukti Icositer2020 IOP EES 830 Diding Suhandy.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/405823', 'objectid': 155023, 'mtime': '2021-10-11 22:58:19', 'hash_type': 'MD5', 'filename': '[14]Bukti Icositer2020 IOP EES 830 Diding Suhandy.pdf', 'hash': 'c0a81319409623547ebed3d1f3a07e46', 'fileid': 405823, 'mime_type': 'application/pdf', 'filesize': 345190, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155023', 'eprintid': 34503, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",pub,http://repository.lppm.unila.ac.id/id/eprint/34503,public,2021-10-12 01:16:38,337,2021-10-12 01:16:38,34503,Bukti kehadiran seminar Icositer2020 Diding Suhandy,,show,7,2021-10-12 01:16:38,archive,"Ini adalah bukti kehadiran untuk publikasi dengan judul:
Authentication of Six Indonesian Ground Roasted Specialty Coffees According to Variety and Geographical Origin using NIR Spectroscopy with Integrating Sphere",['S1'],,,,,,,,,,,,['University of Lampung'],[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,,
