,eprint_status,status_changed,subjects,title,metadata_visibility,rev_number,eprintid,lastmod,userid,datestamp,documents,publisher,ispublished,full_text_status,uri,type,divisions,creators,dir,abstract,official_url,publication,issn,refereed,date_type,pagerange,event_type,event_dates,event_title,event_location,pres_type,volume,id_number,number,projects,related_url,referencetext,funders,contact_email,contributors,department,institution,monograph_type,corp_creators
79,archive,2021-02-01 04:56:45,['TP'],Similarity check Capability of immobilised glucoamylase on mesostructured cellular foam silica to hydrolyse tapioca starch,show,7,27482,2021-02-01 04:56:45,397,2021-02-01 04:56:45,"[{'files': [{'hash': '07027afadf9153d91226a05f560e8ed3', 'filename': 'Similarity check Capability of immobilised glucoamylase on mesostructured cellular foam silica to hydrolyse tapioca starch IOP 2.pdf', 'mtime': '2021-01-27 06:50:03', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 245682, 'filesize': 2695133, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/245682', 'objectid': 41484}], 'main': 'Similarity check Capability of immobilised glucoamylase on mesostructured cellular foam silica to hydrolyse tapioca starch IOP 2.pdf', 'docid': 41484, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41484', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 27482, 'mime_type': 'application/pdf', 'language': 'en'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27482,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'lineage': None, 'family': 'Hermida', 'honourific': None}}]",disk0/00/02/74/82,,,,,,,,,,,,,,,,,,,,,,,,,
80,archive,2021-02-01 04:56:48,['TP'],Similarity check Deoxygenation of Palmitic Acid to Produce Diesel-like Hydrocarbons over Nickel Incorporated Cellular Foam Catalyst_ A Kinetic Study,show,7,27483,2021-02-01 04:56:48,397,2021-02-01 04:56:48,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 27483, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41485', 'main': 'Similarity check Deoxygenation of Palmitic Acid to Produce Diesel-like Hydrocarbons over Nickel Incorporated Cellular Foam Catalyst_ A Kinetic Study.pdf', 'docid': 41485, 'files': [{'filesize': 3245290, 'datasetid': 'document', 'filename': 'Similarity check Deoxygenation of Palmitic Acid to Produce Diesel-like Hydrocarbons over Nickel Incorporated Cellular Foam Catalyst_ A Kinetic Study.pdf', 'hash': '01fa97c0bf1bb1d4354058725ac662dd', 'mtime': '2021-01-27 06:52:27', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 245689, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245689', 'objectid': 41485}]}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27483,other,['FT6'],"[{'name': {'given': 'Lilis', 'honourific': None, 'family': 'Hermida', 'lineage': None}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/74/83,,,,,,,,,,,,,,,,,,,,,,,,,
81,archive,2021-02-01 04:56:50,['TP'],"Similarity check Deoxygenation of fatty acid to produce diesel-likehydrocarbons_A review of process conditions,reaction kinetics and mechanism",show,7,27484,2021-02-01 04:56:50,397,2021-02-01 04:56:50,"[{'eprintid': 27484, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf', 'main': 'Similarity check Deoxygenationoffattyacidtoproducediesel-likehydrocarbons_A reviewofprocessconditions,reactionkineticsandmechanism RSER.pdf', 'docid': 41486, 'files': [{'objectid': 41486, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245696', 'mime_type': 'application/pdf', 'fileid': 245696, 'filename': 'Similarity check Deoxygenationoffattyacidtoproducediesel-likehydrocarbons_A reviewofprocessconditions,reactionkineticsandmechanism RSER.pdf', 'hash': '7cdce25beea740f85a785db894e6e0a0', 'hash_type': 'MD5', 'mtime': '2021-01-27 06:54:59', 'datasetid': 'document', 'filesize': 4040859}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41486'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27484,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}}]",disk0/00/02/74/84,,,,,,,,,,,,,,,,,,,,,,,,,
82,archive,2021-02-01 04:57:49,['TP'],Similarity check Effect of Slow Release Nitrogen (SRN) Addition to NPK Fertilization on Cauliflower Growth,show,7,27485,2021-02-01 04:57:49,397,2021-02-01 04:57:49,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 27485, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41487', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/245703', 'objectid': 41487, 'hash': 'ed8ac4f87e05ef9dab1aed6b354a96bf', 'filename': 'Similarity check Effect of Slow Release Nitrogen (SRN) Addition to NPK Fertilization on Cauliflower Growth.pdf', 'mtime': '2021-01-27 06:57:32', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 245703, 'filesize': 2325366, 'datasetid': 'document'}], 'docid': 41487, 'main': 'Similarity check Effect of Slow Release Nitrogen (SRN) Addition to NPK Fertilization on Cauliflower Growth.pdf'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27485,other,['FT6'],"[{'name': {'lineage': None, 'family': 'Hermida', 'honourific': None, 'given': 'Lilis'}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/74/85,,,,,,,,,,,,,,,,,,,,,,,,,
83,archive,2021-02-01 04:59:53,['TP'],Similarity check Effects of functionalization conditions of sulfonic acid grafted SBA-15 on catalytic activity in the esterification of glycerol,show,7,27509,2021-02-01 04:59:53,397,2021-02-01 04:59:53,"[{'docid': 41515, 'main': 'Similarity check Effects of functionalization conditions of sulfonic acid grafted SBA-15 on catalytic activity in the esterification of glycerol.pdf', 'files': [{'objectid': 41515, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245877', 'datasetid': 'document', 'filesize': 4173417, 'mime_type': 'application/pdf', 'fileid': 245877, 'filename': 'Similarity check Effects of functionalization conditions of sulfonic acid grafted SBA-15 on catalytic activity in the esterification of glycerol.pdf', 'hash': '83d6d7ab6f12ca855009a63612ad9379', 'mtime': '2021-01-27 07:56:20', 'hash_type': 'MD5'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/41515', 'rev_number': 1, 'eprintid': 27509, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27509,other,['FT6'],"[{'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/75/09,,,,,,,,,,,,,,,,,,,,,,,,,
84,archive,2021-02-01 04:56:54,['TP'],Similarity check Evaluasi Kinerja Sistem Elektrokoagulasi Batch Recycle Dengan Susunan Eleltroda Monopolar Dalam Mengolah Limbah Cair Tapioka,show,11,27486,2021-02-01 04:56:54,397,2021-02-01 04:56:54,"[{'eprintid': 27486, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Similarity check Evaluasi Kinerja Sistem Elektrokoagulasi Batch Recycle Dengan Susunan Eleltroda Monopolar Dalam Mengolah Limbah Cair Tapioka PPI.pdf', 'docid': 41490, 'files': [{'filename': 'Similarity check Evaluasi Kinerja Sistem Elektrokoagulasi Batch Recycle Dengan Susunan Eleltroda Monopolar Dalam Mengolah Limbah Cair Tapioka PPI.pdf', 'hash': '21ec80a101e61b9ca0263af174e78616', 'hash_type': 'MD5', 'mtime': '2021-01-27 07:02:08', 'mime_type': 'application/pdf', 'fileid': 245716, 'filesize': 3027810, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/245716', 'objectid': 41490}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41490'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27486,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}}]",disk0/00/02/74/86,,,,,,,,,,,,,,,,,,,,,,,,,
85,archive,2021-02-01 04:56:56,['TP'],Similarity check FT-IR and TGA of MCF Silica-Supported Nickel Catalyst,show,7,27487,2021-02-01 04:56:56,397,2021-02-01 04:56:56,"[{'eprintid': 27487, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 41491, 'main': 'Similarity check FT-IR and TGA of MCF Silica-Supported Nickel Catalyst.pdf', 'files': [{'fileid': 245723, 'mime_type': 'application/pdf', 'mtime': '2021-01-27 07:04:00', 'hash_type': 'MD5', 'hash': '5c1cee6fb025c27703e334bd05ebd7be', 'filename': 'Similarity check FT-IR and TGA of MCF Silica-Supported Nickel Catalyst.pdf', 'datasetid': 'document', 'filesize': 2188080, 'objectid': 41491, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245723'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41491', 'rev_number': 1}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27487,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'lineage': None, 'honourific': None, 'family': 'Hermida'}}]",disk0/00/02/74/87,,,,,,,,,,,,,,,,,,,,,,,,,
86,archive,2021-02-01 04:57:51,['TP'],Similarity check Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan Kajian Aplikasinya sebagai Fotokatalis untuk Fotodegradasi,show,7,27488,2021-02-01 04:57:51,397,2021-02-01 04:57:51,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41492', 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 4044487, 'mime_type': 'application/pdf', 'fileid': 245730, 'hash': 'b89f768f9a70b552eb8c9e3736c5d9f7', 'filename': 'Similarity check Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan Kajian Aplikasinya sebagai Fotokatalis untuk Fotodegradasi SAINTIK 2.pdf', 'mtime': '2021-01-27 07:10:33', 'hash_type': 'MD5', 'objectid': 41492, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245730'}], 'docid': 41492, 'main': 'Similarity check Inkoporasi Oksida Timah (SnO2) ke dalam Silika Berpori dari Kaolin Alam Lampung dan Kajian Aplikasinya sebagai Fotokatalis untuk Fotodegradasi SAINTIK 2.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 27488}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27488,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'honourific': None, 'family': 'Hermida', 'lineage': None}}]",disk0/00/02/74/88,,,,,,,,,,,,,,,,,,,,,,,,,
87,archive,2021-02-01 04:57:53,['TP'],Similarity check Mesostructured cellular foam MCF-(9.2T-3D) silica as support for free α- amylase in liquefaction of tapioca starch,show,7,27489,2021-02-01 04:57:53,397,2021-02-01 04:57:53,"[{'security': 'public', 'placement': 1, 'eprintid': 27489, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/245738', 'objectid': 41493, 'filesize': 2837184, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-01-27 07:11:44', 'hash': 'e23e890cd06766d6ecf0c6acee5c3b94', 'filename': 'Similarity check Mesostructured cellular foam MCF-(9.2T-3D) silica as support for free α- amylase in liquefaction of tapioca starch IOP 1.pdf', 'fileid': 245738, 'mime_type': 'application/pdf'}], 'main': 'Similarity check Mesostructured cellular foam MCF-(9.2T-3D) silica as support for free α- amylase in liquefaction of tapioca starch IOP 1.pdf', 'docid': 41493, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41493', 'rev_number': 1, 'format': 'text', 'pos': 1}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27489,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'family': 'Hermida', 'honourific': None, 'lineage': None, 'given': 'Lilis'}}]",disk0/00/02/74/89,,,,,,,,,,,,,,,,,,,,,,,,,
88,archive,2021-02-01 04:57:56,['TP'],Similarity check Nickel functionalized mesostructured cellular foam (MCF) silica as a catalyst for solventless,show,7,27491,2021-02-01 04:57:56,397,2021-02-01 04:57:56,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 27491, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41495', 'pos': 1, 'format': 'text', 'files': [{'fileid': 245748, 'mime_type': 'application/pdf', 'mtime': '2021-01-27 07:13:10', 'hash_type': 'MD5', 'hash': 'ac1ec064b352827ac824ba9e718a51b7', 'filename': 'Similarity check Nickel functionalized mesostructured cellular foam (MCF) silica as a catalyst for solventless BOOK CHAPTER.pdf', 'datasetid': 'document', 'filesize': 3384858, 'objectid': 41495, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245748'}], 'main': 'Similarity check Nickel functionalized mesostructured cellular foam (MCF) silica as a catalyst for solventless BOOK CHAPTER.pdf', 'docid': 41495}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27491,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Hermida', 'given': 'Lilis'}}]",disk0/00/02/74/91,,,,,,,,,,,,,,,,,,,,,,,,,
89,archive,2021-02-01 04:57:58,['TP'],Similarity check PEMBUATAN PUPUK UREA LEPAS LAMBAT SECARA BATCH DENGAN SUBSTRAT BENTONIT ALAM LAMPUNG DAN BAHAN PENGIKAT,show,7,27492,2021-02-01 04:57:58,397,2021-02-01 04:57:58,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 27492, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41496', 'pos': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'fileid': 245755, 'hash': '0a4109d9188bcffb1f82337caefa8d30', 'filename': 'Similarity check PEMBUATAN PUPUK UREA LEPAS LAMBAT SECARA BATCH DENGAN SUBSTRAT BENTONIT ALAM LAMPUNG DAN BAHAN PENGIKAT PATEN.pdf', 'hash_type': 'MD5', 'mtime': '2021-01-27 07:14:30', 'datasetid': 'document', 'filesize': 1890044, 'objectid': 41496, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245755'}], 'main': 'Similarity check PEMBUATAN PUPUK UREA LEPAS LAMBAT SECARA BATCH DENGAN SUBSTRAT BENTONIT ALAM LAMPUNG DAN BAHAN PENGIKAT PATEN.pdf', 'docid': 41496}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27492,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}}]",disk0/00/02/74/92,,,,,,,,,,,,,,,,,,,,,,,,,
90,archive,2021-02-01 04:58:03,['TP'],Similarity check PROSES PEMBUATAN ENZIM GLUKOAMILASE TERIMOBILISASI PADA PENYANGGA SILIKA BUSA SELULER MESOSTRUKTUR SECARA ADSORPSI,show,7,27494,2021-02-01 04:58:03,397,2021-02-01 04:58:03,"[{'files': [{'hash': 'ac4f2767a71c033efec708656a1efeec', 'filename': 'Similarity check PROSES PEMBUATAN ENZIM GLUKOAMILASE TERIMOBILISASI PADA PENYANGGA SILIKA BUSA SELULER MESOSTRUKTUR SECARA ADSORPSI PATEN.pdf', 'mtime': '2021-01-27 07:18:11', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 245771, 'filesize': 2488639, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/245771', 'objectid': 41498}], 'main': 'Similarity check PROSES PEMBUATAN ENZIM GLUKOAMILASE TERIMOBILISASI PADA PENYANGGA SILIKA BUSA SELULER MESOSTRUKTUR SECARA ADSORPSI PATEN.pdf', 'docid': 41498, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41498', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 27494, 'language': 'en', 'mime_type': 'application/pdf'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27494,other,['FT6'],"[{'name': {'given': 'Lilis', 'family': 'Hermida', 'honourific': None, 'lineage': None}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/74/94,,,,,,,,,,,,,,,,,,,,,,,,,
91,archive,2021-02-01 04:58:00,['TP'],Similarity check Proses Pembuatan Enzim Alfa-Amilase Terimobilisasi Pada Penyangga Silika Busa Seluler Mesostruktur,show,7,27493,2021-02-01 04:58:00,397,2021-02-01 04:58:00,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 27493, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41497', 'pos': 1, 'format': 'text', 'files': [{'objectid': 41497, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245762', 'mime_type': 'application/pdf', 'fileid': 245762, 'hash': 'b2fe48ac42b312aeeb57b76e9d6a6425', 'filename': 'Similarity check Proses Pembuatan Enzim Alfa-Amilase Terimobilisasi Pada Penyangga Silika Busa Seluler Mesostruktur PATEN.pdf', 'hash_type': 'MD5', 'mtime': '2021-01-27 07:16:44', 'datasetid': 'document', 'filesize': 2295825}], 'docid': 41497, 'main': 'Similarity check Proses Pembuatan Enzim Alfa-Amilase Terimobilisasi Pada Penyangga Silika Busa Seluler Mesostruktur PATEN.pdf'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27493,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'family': 'Hermida', 'honourific': None, 'lineage': None, 'given': 'Lilis'}}]",disk0/00/02/74/93,,,,,,,,,,,,,,,,,,,,,,,,,
92,archive,2021-02-01 04:58:07,['TP'],Similarity check Reusability Study of Sulfated Zirconia Functionalized SBA-15 Catalyst for Biolubricant Oil Production from Oleic Acid,show,7,27495,2021-02-01 04:58:07,397,2021-02-01 04:58:07,"[{'docid': 41499, 'main': 'Similarity check Reusability Study of Sulfated Zirconia Functionalized SBA-15 Catalyst for Biolubricant Oil Production from Oleic Acid JESR.pdf', 'files': [{'datasetid': 'document', 'filesize': 1707724, 'mime_type': 'application/pdf', 'fileid': 245779, 'filename': 'Similarity check Reusability Study of Sulfated Zirconia Functionalized SBA-15 Catalyst for Biolubricant Oil Production from Oleic Acid JESR.pdf', 'hash': '4ffc8885b8f7eeb99e259ae195efc16a', 'mtime': '2021-01-27 07:19:56', 'hash_type': 'MD5', 'objectid': 41499, 'uri': 'http://repository.lppm.unila.ac.id/id/file/245779'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41499', 'eprintid': 27495, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27495,other,['FT6'],"[{'name': {'lineage': None, 'honourific': None, 'family': 'Hermida', 'given': 'Lilis'}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/74/95,,,,,,,,,,,,,,,,,,,,,,,,,
93,archive,2021-02-01 04:58:09,['TP'],Similarity check Saccharification Kinetics at Optimised Conditions of Tapioca by Glucoamylase Immobilised on Mesostructured Cellular Foam Silica,show,7,27496,2021-02-01 04:58:09,397,2021-02-01 04:58:09,"[{'docid': 41500, 'main': 'Similarity check Saccharification Kinetics at Optimised Conditions of Tapioca by Glucoamylase Immobilised on Mesostructured Cellular Foam Silica ETCJ.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/245786', 'objectid': 41500, 'filename': 'Similarity check Saccharification Kinetics at Optimised Conditions of Tapioca by Glucoamylase Immobilised on Mesostructured Cellular Foam Silica ETCJ.pdf', 'hash': '1f6046cd87f79c3e10ede63ce8618e4c', 'hash_type': 'MD5', 'mtime': '2021-01-27 07:22:15', 'mime_type': 'application/pdf', 'fileid': 245786, 'filesize': 3326588, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41500', 'rev_number': 1, 'eprintid': 27496, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27496,other,['FT6'],"[{'id': 'lilis.hermida@eng.unila.ac.id', 'name': {'honourific': None, 'family': 'Hermida', 'lineage': None, 'given': 'Lilis'}}]",disk0/00/02/74/96,,,,,,,,,,,,,,,,,,,,,,,,,
94,archive,2021-02-01 04:58:11,['TP'],Similarity check Selective acid-functionalized mesoporous silica catalyst for conversion of glycerol to monoglycerides_ state of the art and future prospects,show,7,27497,2021-02-01 04:58:11,397,2021-02-01 04:58:11,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 27497, 'uri': 'http://repository.lppm.unila.ac.id/id/document/41501', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filesize': 8544245, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-01-27 07:23:48', 'filename': 'Similarity check Selective acid-functionalized mesoporous silica catalyst for conversion of glycerol to monoglycerides_ state of the art and future prospects REC.pdf', 'hash': '56002ea1cada537bc1715be909593269', 'fileid': 245793, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/245793', 'objectid': 41501}], 'docid': 41501, 'main': 'Similarity check Selective acid-functionalized mesoporous silica catalyst for conversion of glycerol to monoglycerides_ state of the art and future prospects REC.pdf'}]",FT Unila,unpub,public,http://repository.lppm.unila.ac.id/id/eprint/27497,other,['FT6'],"[{'name': {'given': 'Lilis', 'lineage': None, 'family': 'Hermida', 'honourific': None}, 'id': 'lilis.hermida@eng.unila.ac.id'}]",disk0/00/02/74/97,,,,,,,,,,,,,,,,,,,,,,,,,
