,datestamp,lastmod,userid,refereed,uri,full_text_status,documents,publisher,ispublished,divisions,type,dir,date,creators,publication,abstract,subjects,status_changed,eprint_status,metadata_visibility,rev_number,title,eprintid,issn,pagerange,book_title,number,pages,pres_type,event_title,event_type,patent_applicant,id_number,date_type,monograph_type,succeeds,official_url,place_of_pub,copyright_holders,isbn,editors,funders,volume,related_url,corp_creators,projects,contact_email,keywords,institution,note
10,2021-05-04 01:41:46,2021-05-04 01:41:46,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29889,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 29889, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/62847', 'pos': 1, 'format': 'text', 'files': [{'objectid': 62847, 'uri': 'http://repository.lppm.unila.ac.id/id/file/283111', 'fileid': 283111, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-05-03 06:49:47', 'filename': 'reviewer nunung hukum islam.pdf', 'hash': '098830397310ad0deb3c009c48c06675', 'datasetid': 'document', 'filesize': 546375}], 'main': 'reviewer nunung hukum islam.pdf', 'docid': 62847}]",Graha Ilmu,pub,['FH1'],book_section,disk0/00/02/98/89,1970-01-01 00:00:00.000002019,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-05-04 01:41:46,archive,show,7,Hukum Islam (dilengkapi dengan Kompilasi HukumIslam),29889,,,Hukum Islam (dilengkapi dengan Kompilasi HukumIslam),257.0,,,,,,,,,,,,,,,,,,,,,,,
11,2021-04-15 10:25:54,2021-04-15 10:25:54,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29360,public,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43492', 'main': 'HUKUM DAN EKONOMI  SYARIAH.pdf', 'docid': 43492, 'files': [{'hash': 'b7de36ab4d5761869bf627629659d756', 'filename': 'HUKUM DAN EKONOMI  SYARIAH.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-15 06:32:26', 'mime_type': 'application/pdf', 'fileid': 260146, 'filesize': 1352050, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/260146', 'objectid': 43492}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 29360, 'security': 'public', 'placement': 1}]",Graha Ilmu,pub,['FH1'],book_section,disk0/00/02/93/60,1970-01-01 00:00:00.000002019,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",,,['K1'],2021-04-15 10:25:54,archive,show,7,Hukum Perbankan Syariah (Tinjauan Teoritis dan Aspek Hukum Nasional),29360,,,Hukum Perbankan Syariah (Tinjauan Teoritis dan Aspek Hukum Nasional),,270.0,,,,,,,,,,,,,,,,,,,,,,
12,2021-05-04 01:41:49,2021-05-04 01:41:49,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29890,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 29890, 'uri': 'http://repository.lppm.unila.ac.id/id/document/62972', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'filename': 'reviewer nunung hukum perbankan.pdf', 'hash': '0f50cd5dfd708b4406972a2abb64fd3a', 'mtime': '2021-05-03 06:51:26', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 283242, 'filesize': 557823, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/283242', 'objectid': 62972}], 'main': 'reviewer nunung hukum perbankan.pdf', 'docid': 62972}]",Graha Ilmu,pub,['FH1'],book_section,disk0/00/02/98/90,1970-01-01 00:00:00.000002019,"[{'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-05-04 01:41:49,archive,show,7,Hukum Perbankan Syariah (Tinjauan Teoritis dan Aspek Hukum Nasional),29890,,,Hukum Perbankan Syariah (Tinjauan Teoritis dan Aspek Hukum Nasional),,,,,,,,,,,,,,,,,,,,,,,,
13,2021-06-08 08:21:25,2021-06-08 08:21:25,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/32304,public,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/146512', 'main': 'reviewer humanistic law.pdf', 'docid': 146512, 'files': [{'hash_type': 'MD5', 'mtime': '2021-06-08 07:42:31', 'hash': 'e536d5322bd902d8a628fc589548324c', 'filename': 'reviewer humanistic law.pdf', 'fileid': 382314, 'mime_type': 'application/pdf', 'filesize': 406542, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/382314', 'objectid': 146512}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 32304, 'placement': 1, 'security': 'public'}]",,pub,['FH1'],article,disk0/00/03/23/04,2019-08-01 00:00:00.000000000,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}}]",Humanistic Law Enforcement as the Application of the Value of Jutice Expediency and Legal Certainty Based on Pancasila,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-06-08 08:21:25,archive,show,6,Humanistic Law Enforcement as the Application of the Value of Jutice Expediency and Legal Certainty Based on Pancasila,32304,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2022-02-10 02:03:30,2022-02-10 02:03:30,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/39108,public,"[{'placement': 1, 'security': 'public', 'eprintid': 39108, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 409274, 'mime_type': 'application/pdf', 'fileid': 440937, 'hash': '0e53c224d694aa01004a6e1a2fc1e622', 'filename': 'Reviewer Humanistic.pdf', 'mtime': '2022-02-10 01:58:11', 'hash_type': 'MD5', 'objectid': 160400, 'uri': 'http://repository.lppm.unila.ac.id/id/file/440937'}], 'main': 'Reviewer Humanistic.pdf', 'docid': 160400, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160400', 'pos': 1, 'format': 'text'}]",Allied Academies,pub,['FH1'],article,disk0/00/03/91/08,2019-10-01 00:00:00.000000000,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]","Journal of Legal, Ethical and Regulatory Issues",Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2022-02-10 02:03:30,archive,show,6,Humanistic Law Enforcement as the Application of the Value of Jutice Expediency and Legal Certainty Based on Pancasila,39108,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2021-06-08 08:21:04,2021-06-08 08:21:04,807,FALSE,http://repository.lppm.unila.ac.id/id/eprint/32301,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 32301, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/146496', 'format': 'text', 'pos': 1, 'files': [{'objectid': 146496, 'uri': 'http://repository.lppm.unila.ac.id/id/file/382275', 'datasetid': 'document', 'filesize': 360519, 'fileid': 382275, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-06-08 07:34:56', 'filename': 'reviewer kebijakan penal.pdf', 'hash': 'ba8f74249c8f975a2b52a84992434e96'}], 'main': 'reviewer kebijakan penal.pdf', 'docid': 146496}]",AURA CV. Anugrah Utama Raharja Angota IKAPI,pub,['FH1'],book_section,disk0/00/03/23/01,2019-10-01 00:00:00.000000000,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">maroniunila@gmail.com</font></font>'}]",,Hasil Penilaian sejawat Sebidang atau Peer Review,['K1'],2021-06-08 08:21:04,archive,show,7,Kebijakan Penal Penanggulangan kejahatan Korupsi di Indonesia,32301,,,Kebijakan Penal Penanggulangan kejahatan Korupsi di Indonesia,,,,,,,,,,,,,,,,,,,,,,,,
16,2021-03-18 07:11:18,2021-03-18 07:11:18,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/28472,public,"[{'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42520', 'main': 'Kedudukan Nunung.pdf', 'docid': 42520, 'files': [{'objectid': 42520, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252897', 'datasetid': 'document', 'filesize': 369093, 'fileid': 252897, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-03-18 06:25:16', 'filename': 'Kedudukan Nunung.pdf', 'hash': '680fc04f801f7fd7dbcbcf014ea6ba4f'}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 28472, 'security': 'public', 'placement': 1}]",Post-Graduate Programe State Islamic College (IAIN) of Metro Lampung,pub,['FH1'],article,disk0/00/02/84/72,1970-01-01 00:00:00.000002019,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",Jurnal Studi Keislaman Nizham,,['K1'],2021-03-18 07:11:18,archive,show,6,Kedudukan Fatwa terhadap Dasar Hukum Penyelesaian Sengketa Ekonomi Syariah melaui Basyarnas,28472,,1-16,,,,,,,,,,,,,,,,,,,,,,,,,
17,2021-05-04 01:42:02,2021-05-04 01:42:02,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29895,public,"[{'files': [{'datasetid': 'document', 'filesize': 609970, 'fileid': 283718, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-05-03 06:59:22', 'hash': '0a807f275852fcd904fc4f4cc6870e8a', 'filename': 'reviewer nunung kedudukan fatwa.pdf', 'objectid': 63429, 'uri': 'http://repository.lppm.unila.ac.id/id/file/283718'}], 'main': 'reviewer nunung kedudukan fatwa.pdf', 'docid': 63429, 'uri': 'http://repository.lppm.unila.ac.id/id/document/63429', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 29895, 'mime_type': 'application/pdf', 'language': 'en'}]",Post-Graduate Programe State Islamic College (IAIN) of Metro Lampung,pub,['FH1'],article,disk0/00/02/98/95,1970-01-01 00:00:00.000002019,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",Jurnal Studi Keislaman Nizham,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-05-04 01:42:02,archive,show,6,Kedudukan Fatwa terhadap Dasar Hukum Penyelesaian Sengketa Ekonomi Syariah melaui Basyarnas,29895,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2021-03-18 07:11:13,2021-03-18 07:11:13,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/28470,public,"[{'files': [{'datasetid': 'document', 'filesize': 397139, 'mime_type': 'application/pdf', 'fileid': 252884, 'filename': 'The Mediation Nunung.pdf', 'hash': 'e1edd1697fb69bc864c699cee4eaedd4', 'hash_type': 'MD5', 'mtime': '2021-03-18 06:21:01', 'objectid': 42518, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252884'}], 'main': 'The Mediation Nunung.pdf', 'docid': 42518, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42518', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 28470, 'mime_type': 'application/pdf', 'language': 'en'}]","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Kemajuan dalam Jurnal Penelitian Ilmu Sosial</font></font>",pub,['FH1'],article,disk0/00/02/84/70,1970-01-01 00:00:00.000002019,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Jurnal Ilmu Humaniora dan Sosial IOSR (IOSR-JHSS)</font></font>",,['K1'],2021-03-18 07:11:13,archive,show,6,The Mediation Prosess in Sharia Economic Dipute Resolution Through the Religious Court in Indonesia,28470,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">e-ISSN: 2279-0837, p-ISSN: 2279-0845.</font></font>",39-47,,,,,,,,,,,,,,,,,,,,,,,,,
19,2021-05-04 01:41:51,2021-05-04 01:41:51,786,FALSE,http://repository.lppm.unila.ac.id/id/eprint/29892,public,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/63137', 'docid': 63137, 'main': 'reviewer nunung the mediaton.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/283414', 'objectid': 63137, 'filesize': 599200, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-05-03 06:54:13', 'hash': 'b5458c2c8c5595087ead8ca8efe9db57', 'filename': 'reviewer nunung the mediaton.pdf', 'fileid': 283414, 'mime_type': 'application/pdf'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 29892, 'placement': 1, 'security': 'public'}]","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Kemajuan dalam Jurnal Penelitian Ilmu Sosial</font></font>",pub,['FH1'],article,disk0/00/02/98/92,2019-05-01 00:00:00.000000000,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Jurnal Ilmu Humaniora dan Sosial IOSR (IOSR-JHSS)</font></font>",Hasil Penilaian Sejawat sebidang atau Peer Reviewe,['K1'],2021-05-04 01:41:51,archive,show,6,The Mediation Prosess in Sharia Economic Dipute Resolution Through the Religious Court in Indonesia,29892,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">e-ISSN: 2279-0837, p-ISSN: 2279-0845.</font></font>",,,,,,,,,,,,,,,,,,,,,,,,,,
20,2021-07-05 01:11:52,2021-07-05 01:11:52,324,FALSE,http://repository.lppm.unila.ac.id/id/eprint/33057,public,"[{'main': 'Review Menteri Otonomi.pdf', 'docid': 150809, 'files': [{'mime_type': 'application/pdf', 'fileid': 391499, 'hash': '31a0e24542b7af8d76bec287e3ebf2d7', 'filename': 'Review Menteri Otonomi.pdf', 'mtime': '2021-07-02 08:27:14', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 313420, 'objectid': 150809, 'uri': 'http://repository.lppm.unila.ac.id/id/file/391499'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/150809', 'eprintid': 33057, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",AURA CV. Anugrah Utama Raharja Anggota IKAPI,pub,['FH1'],book_section,disk0/00/03/30/57,1970-01-01 00:00:00.000002019,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-07-05 01:11:52,archive,show,7,Menteri Otonomi Daerah Telah Redup (Refleksi Lahirnya UU No. 23 Tahun 2014 tentang Pemerintah Daerah),33057,,,Menteri Otonomi Daerah Telah Redup (Refleksi Lahirnya UU No. 23 Tahun 2014 tentang Pemerintah Daerah),,,,,,,,,,,,,,,,,,,,,,,,
21,2021-10-25 03:18:54,2021-10-25 03:18:54,276,FALSE,http://repository.lppm.unila.ac.id/id/eprint/34585,public,"[{'security': 'public', 'placement': 1, 'eprintid': 34585, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/406490', 'objectid': 155137, 'filesize': 344972, 'datasetid': 'document', 'hash': '1e8d39a685d09ecf51953842f33628b9', 'filename': 'National.pdf', 'hash_type': 'MD5', 'mtime': '2021-10-22 09:06:51', 'mime_type': 'application/pdf', 'fileid': 406490}], 'docid': 155137, 'main': 'National.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155137', 'format': 'text', 'pos': 1}]",,pub,['FH1'],conference_item,disk0/00/03/45/85,1970-01-01 00:00:00.000002019,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-10-25 03:18:54,archive,show,7,National Health Insurance: Realizing A Better Public Service and Guaranteeing the Citizens' Constitutional Rights,34585,,,,,,paper,"Proceedings of the 2nd International Conference on Fundamental Rights, I-COFFEES 2019",conference,,,,,,,,,,,,,,,,,,,
22,2021-03-16 06:25:34,2021-03-16 06:25:34,836,FALSE,http://repository.lppm.unila.ac.id/id/eprint/28434,public,"[{'main': 'eddy rifai pemidanaan diskresi dan ajaran sifat melawan hukum m.pdf', 'docid': 42482, 'files': [{'objectid': 42482, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252634', 'datasetid': 'document', 'filesize': 942523, 'fileid': 252634, 'mime_type': 'application/pdf', 'mtime': '2021-03-16 05:04:52', 'hash_type': 'MD5', 'hash': '21dc3d193e023cb83dea5e780e147574', 'filename': 'eddy rifai pemidanaan diskresi dan ajaran sifat melawan hukum m.pdf'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42482', 'eprintid': 28434, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/02/84/34,2019-01-01 00:00:00.000000000,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None}}]",,,['K1'],2021-03-16 06:25:34,archive,show,7,Pemidanaan Diskresi dan Ajaran Sifat Melat Hukum Materiel,28434,,,Pemidanaan Diskresi dan Ajaran Sifat Melat Hukum Materiel,,,,,,,,,,,,,,,,,,,,,,,,
23,2021-04-01 02:00:14,2021-04-01 02:00:14,836,FALSE,http://repository.lppm.unila.ac.id/id/eprint/28808,public,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 28808, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42901', 'docid': 42901, 'main': 'Pemindanaan.pdf', 'files': [{'objectid': 42901, 'uri': 'http://repository.lppm.unila.ac.id/id/file/255587', 'datasetid': 'document', 'filesize': 527962, 'mime_type': 'application/pdf', 'fileid': 255587, 'hash': '3dd09c3ed5b082a9c16424aad51de838', 'filename': 'Pemindanaan.pdf', 'mtime': '2021-04-01 01:30:21', 'hash_type': 'MD5'}]}]",PKKP-HAM FH UNILA,pub,['FH1'],book_section,disk0/00/02/88/08,2019-01-01 00:00:00.000000000,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-04-01 02:00:14,archive,show,9,Pemidanaan Diskresi dan Ajaran Sifat Melat Hukum Materiel,28808,,,Pemidanaan Diskresi dan Ajaran Sifat Melat Hukum Materiel,,,,,,,,,,,,,,,,,,,,,,,,
24,2021-05-27 02:40:49,2021-05-27 02:40:49,147,FALSE,http://repository.lppm.unila.ac.id/id/eprint/30950,public,"[{'security': 'public', 'placement': 1, 'eprintid': 30950, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/366888', 'objectid': 139713, 'filesize': 364299, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-05-27 02:25:32', 'hash': '1d8c5d1c5410b1bfe7e1b209c7fb46d9', 'filename': 'Review Rohaini Pendaftaran Merek.pdf', 'fileid': 366888, 'mime_type': 'application/pdf'}], 'main': 'Review Rohaini Pendaftaran Merek.pdf', 'docid': 139713, 'uri': 'http://repository.lppm.unila.ac.id/id/document/139713', 'rev_number': 1, 'format': 'text', 'pos': 1}]",PKKP-HAM FH Unila,pub,['FH1'],book_section,disk0/00/03/09/50,2019-01-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>'}]",,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-05-27 02:40:49,archive,show,7,Pendaftaran Merek Kolektif untuk Usaha Mikro Kecil dan Mengah,30950,,,buku Jalan Sunyi Sang Guru,,,,,,,,,,,,,,,,,,,,,,,,
25,2021-10-28 06:50:40,2021-10-28 06:50:40,147,FALSE,http://repository.lppm.unila.ac.id/id/eprint/34696,public,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/407393', 'objectid': 155343, 'filesize': 6641636, 'datasetid': 'document', 'mtime': '2021-10-28 05:25:19', 'hash_type': 'MD5', 'filename': 'Pendaftaran Merek Kolektif untuk Usaha Mikro Kecil dan Mengah.pdf', 'hash': 'e03313cc4e677cce5dccbba75b939f73', 'fileid': 407393, 'mime_type': 'application/pdf'}], 'main': 'Pendaftaran Merek Kolektif untuk Usaha Mikro Kecil dan Mengah.pdf', 'docid': 155343, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155343', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 34696, 'language': 'en', 'mime_type': 'application/pdf'}]",PKKP-HAM FH Unil,pub,['FH1'],book_section,disk0/00/03/46/96,1970-01-01 00:00:00.000002019,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>'}]",,,['K1'],2021-10-28 06:50:40,archive,show,7,Pendaftaran Merek Kolektif untuk Usaha Mikro Kecil dan Mengah dalam buku Jalan Sunyi Sang Guru,34696,,,Jalan Sunyi Sang Guru,,,,,,,,,,,,,,,,,,,,,,,,
26,2021-05-27 02:40:13,2021-05-27 02:40:13,69,FALSE,http://repository.lppm.unila.ac.id/id/eprint/30935,public,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 30935, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/139625', 'rev_number': 1, 'main': 'Review Irzal Pengakuan.pdf', 'docid': 139625, 'files': [{'filesize': 389800, 'datasetid': 'document', 'hash': '7a5a314b221f2f6310716520f54030aa', 'filename': 'Review Irzal Pengakuan.pdf', 'hash_type': 'MD5', 'mtime': '2021-05-27 02:05:28', 'mime_type': 'application/pdf', 'fileid': 366719, 'uri': 'http://repository.lppm.unila.ac.id/id/file/366719', 'objectid': 139625}]}]",Fakultas Hukum Universitas Padjadjaran,pub,['FH1'],article,disk0/00/03/09/35,2019-09-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",Jurnal Bina Mulia Hukum,Hasil Penilaian Sejawat Sebidang atau Peer Review,['K1'],2021-05-27 02:40:13,archive,show,6,Pengakuan terhadap Hukum Pidana Adat di Indonesia,30935,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2021-04-17 05:20:24,2021-04-17 05:20:24,276,,http://repository.lppm.unila.ac.id/id/eprint/29408,public,"[{'docid': 43539, 'main': 'HAKI pengantar HITII.pdf', 'files': [{'fileid': 260536, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-04-16 06:13:13', 'filename': 'HAKI pengantar HITII.pdf', 'hash': '09cc9628e020c0c3e45448bf0310c603', 'datasetid': 'document', 'filesize': 458078, 'objectid': 43539, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260536'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43539', 'eprintid': 29408, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en'}]",,pub,['FH1'],patent,disk0/00/02/94/08,2019-07-01 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",,,['K1'],2021-04-17 05:20:24,archive,show,7,Pengantar Hukum Internasional Teknologi Informasi Internasional (haki),29408,,,,,,,,,LPPM UNILA,EC00201946179,submitted,,,,,,,,,,,,,,,,
