,userid,lastmod,datestamp,ispublished,documents,full_text_status,uri,type,divisions,patent_applicant,creators,date,dir,id_number,eprint_status,status_changed,subjects,title,rev_number,metadata_visibility,eprintid,date_type,abstract,refereed,publisher,publication,book_title,pres_type,event_title,event_type,pagerange,event_location,event_dates,pages,issn,monograph_type,number,keywords,volume,official_url,related_url,succeeds
10,276,2021-04-17 05:21:30,2021-04-17 05:21:30,pub,"[{'main': 'Reviewer The Conpect.pdf', 'docid': 43555, 'files': [{'datasetid': 'document', 'filesize': 415539, 'mime_type': 'application/pdf', 'fileid': 260641, 'hash': 'a968fd82dcc9a86a0d470b949fc3a471', 'filename': 'Reviewer The Conpect.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-16 07:42:03', 'objectid': 43555, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260641'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/43555', 'rev_number': 1, 'eprintid': 29423, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29423,article,['FH1'],,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/02/94/23,,archive,2021-04-17 05:21:30,['K1'],The Concept of E-Voting Mechanism Based on Law of General Election and Information Security. Jambe Law Journal,6,show,29423,,Penilaian Sejawat Sebidang atau Peer Review,FALSE,Universitas Jambi,Jambe Law Journal,,,,,,,,,,,,,,,,
11,276,2022-02-15 02:24:37,2022-02-15 02:24:37,pub,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160533', 'format': 'text', 'pos': 1, 'files': [{'objectid': 160533, 'uri': 'http://repository.lppm.unila.ac.id/id/file/441978', 'datasetid': 'document', 'filesize': 406964, 'mime_type': 'application/pdf', 'fileid': 441978, 'filename': 'Reviewer The Conecept of.pdf', 'hash': 'f44f450335c166ff22ca64aa0c17285f', 'hash_type': 'MD5', 'mtime': '2022-02-15 01:58:04'}], 'docid': 160533, 'main': 'Reviewer The Conecept of.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 39248}]",public,http://repository.lppm.unila.ac.id/id/eprint/39248,article,['FH1'],,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/92/48,,archive,2022-02-15 02:24:37,['K1'],The Concept of E-Voting Mechanism Based on Law of General Election and Information Security.,6,show,39248,,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,FALSE,Universitas Jambi,Jambe Law Journal,,,,,,,,,,,,,,,,
12,69,2021-05-21 05:48:39,2021-05-21 05:48:39,pub,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/136532', 'main': 'COVID19 & DISRUPSI.pdf', 'docid': 136532, 'files': [{'objectid': 136532, 'uri': 'http://repository.lppm.unila.ac.id/id/file/359911', 'mime_type': 'application/pdf', 'fileid': 359911, 'filename': 'COVID19 & DISRUPSI.pdf', 'hash': '7467967542456116663fac006e486933', 'hash_type': 'MD5', 'mtime': '2021-05-21 04:01:12', 'datasetid': 'document', 'filesize': 5686260}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 30367, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30367,book_section,['FH1'],,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/03/03/67,,archive,2021-05-21 05:48:39,['K1'],"Covid 19 & Disrupsi Tatanan Sosial Budaya, Ekonomi, Politik dan Muti",7,show,30367,,,FALSE,PUSKA MEDIA Anggota IKAPI,,"Covid 19 & Disrupsi Tatanan Sosial Budaya, Ekonomi, Politik dan Muti",,,,,,,,,,,,,,,
13,276,2021-04-17 05:21:12,2021-04-17 05:21:12,pub,"[{'eprintid': 29409, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'HAKI Eksploitasi T.pdf', 'docid': 43540, 'files': [{'objectid': 43540, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260543', 'mime_type': 'application/pdf', 'fileid': 260543, 'filename': 'HAKI Eksploitasi T.pdf', 'hash': 'fd5c4b93dc9709758b4f94d7e45047dd', 'hash_type': 'MD5', 'mtime': '2021-04-16 06:15:34', 'datasetid': 'document', 'filesize': 538811}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43540'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29409,patent,['FH1'],LPPM UNILA,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/02/94/09,EC00202046382,archive,2021-04-17 05:21:12,['K1'],"Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha (haki)",7,show,29409,submitted,,,,,,,,,,,,,,,,,,,,
14,276,2021-04-17 05:20:31,2021-04-17 05:20:31,pub,"[{'docid': 43542, 'main': 'Review Eksploitasi Teknologi_HAKI.pdf', 'files': [{'filesize': 378916, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-04-16 06:21:52', 'hash': '9e5cac8dac8d1091e7819e5547aaead3', 'filename': 'Review Eksploitasi Teknologi_HAKI.pdf', 'fileid': 260561, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/260561', 'objectid': 43542}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43542', 'eprintid': 29411, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29411,patent,['FH1'],LPPM UNILA,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/02/94/11,EC00202046382,archive,2021-04-17 05:20:31,['K1'],"Eksploitasi Teknologi, Cyber Protection dan Generasi Alpha (haki)",7,show,29411,submitted,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
15,147,2021-05-27 02:40:58,2021-05-27 02:40:58,pub,"[{'docid': 139737, 'main': 'Review Rohaini The Existence.pdf', 'files': [{'hash': '7b39cdeabfd6dd79c4877f8674b57e18', 'filename': 'Review Rohaini The Existence.pdf', 'mtime': '2021-05-27 02:33:01', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 367012, 'filesize': 357309, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/367012', 'objectid': 139737}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/139737', 'rev_number': 1, 'eprintid': 30956, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/30956,conference_item,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">rohaini.arifien81@gmail.com</font></font>'}]",1970-01-01 00:00:00.000002020,disk0/00/03/09/56,,archive,2021-05-27 02:40:58,['K1'],The Existence of Tapis As a Traditional Cultural Expression of Lampung Indigenous People,7,show,30956,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,,,,other,International Conference on Social Sciences ULICoSS 2020,conference,,,,,,,,,,,,
16,786,2021-03-18 07:14:38,2021-03-18 07:14:38,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 28473, 'uri': 'http://repository.lppm.unila.ac.id/id/document/42521', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'fileid': 252904, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-03-18 06:27:01', 'hash': '0450372e2acccfaa109f8736f8c3c7c8', 'filename': 'Family Law Nunung.pdf', 'datasetid': 'document', 'filesize': 262554, 'objectid': 42521, 'uri': 'http://repository.lppm.unila.ac.id/id/file/252904'}], 'docid': 42521, 'main': 'Family Law Nunung.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/28473,conference_item,['FH1'],,"[{'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",2020-09-01 00:00:00.000000000,disk0/00/02/84/73,,archive,2021-03-18 07:14:38,['K1'],"Family Law: High Economic and Bachelor’s Moeslem
Couples Divorce Suit in Bandar Lampung City",7,show,28473,,,FALSE,,,,speech,Proceeding ICETLAWBE 2020,conference,1-7,,,,,,,,,,,
17,786,2021-05-04 01:42:05,2021-05-04 01:42:05,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 29896, 'uri': 'http://repository.lppm.unila.ac.id/id/document/63568', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/283863', 'objectid': 63568, 'filesize': 554554, 'datasetid': 'document', 'mtime': '2021-05-03 07:01:25', 'hash_type': 'MD5', 'filename': 'reviewer nunung family law.pdf', 'hash': '30a837fec4ef5de3a499bf94f528438d', 'fileid': 283863, 'mime_type': 'application/pdf'}], 'docid': 63568, 'main': 'reviewer nunung family law.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29896,conference_item,['FH1'],,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-09-01 00:00:00.000000000,disk0/00/02/98/96,,archive,2021-05-04 01:42:05,['K1'],"Family Law: High Economic and Bachelor’s Moeslem
Couples Divorce Suit in Bandar Lampung City",7,show,29896,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,,,,other,Proceeding ICETLAWBE 2020,conference,,,,,,,,,,,,
18,786,2021-11-19 10:37:34,2021-11-19 10:37:34,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 37051, 'uri': 'http://repository.lppm.unila.ac.id/id/document/157960', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/425063', 'objectid': 157960, 'filesize': 21070560, 'datasetid': 'document', 'filename': 'HUKUM WARIS.pdf', 'hash': '78237830177f06bbbbe225086e26dbe0', 'mtime': '2021-11-19 09:35:04', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 425063}], 'docid': 157960, 'main': 'HUKUM WARIS.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/37051,patent,['FH1'],LPPM UNILA,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/03/70/51,EC00202046371,archive,2021-11-19 10:37:34,['K1'],HUKUM WARIS,7,show,37051,published,,,,,,,,,,,,,,,,,,,,
19,276,2021-04-16 03:46:20,2021-04-16 03:46:20,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 29364, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43496', 'format': 'text', 'pos': 1, 'files': [{'filesize': 323274, 'datasetid': 'document', 'hash': '53fe8589385f19357ec7ee70bf50c40d', 'filename': 'How Ind.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-16 01:39:05', 'mime_type': 'application/pdf', 'fileid': 260211, 'uri': 'http://repository.lppm.unila.ac.id/id/file/260211', 'objectid': 43496}], 'main': 'How Ind.pdf', 'docid': 43496}]",public,http://repository.lppm.unila.ac.id/id/eprint/29364,conference_item,['FH1'],,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}}]",1970-01-01 00:00:00.000002020,disk0/00/02/93/64,,archive,2021-04-16 03:46:20,['K1'],How Indonesia Harmonize the International Trademark System. In: ICETLAWBE 2020,7,show,29364,,Hasil Penilaian Sejawat Sebidang atau Peer Review,FALSE,,,,lecture,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">ICETLAWBE 2020</font></font>",conference,,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Fakultas Hukum UNILA</font></font>","<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">26 September 2020</font></font>",,,,,,,,,
20,786,2021-04-30 01:12:27,2021-04-30 01:12:27,pub,"[{'eprintid': 29771, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 43974, 'main': 'sertifikat_EC00202046865-NunungR-DitaF.pdf', 'files': [{'hash': '5636c4bde833043c8919ce3657b6fa0b', 'filename': 'sertifikat_EC00202046865-NunungR-DitaF.pdf', 'mtime': '2021-04-29 03:03:11', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 263435, 'filesize': 765381, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/263435', 'objectid': 43974}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43974', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/29771,patent,['FH1'],LPPM UNILA,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",2020-11-01 00:00:00.000000000,disk0/00/02/97/71,EC00202046865,archive,2021-04-30 01:12:27,['K1'],Hukum Ekonomi Islam (Tinjauan Yuridis Surat Hutang Berbasis Syariah dengan Sistem Mudharabah),7,show,29771,submitted,,,,,,,,,,,,,,,,,,,,
21,786,2021-05-04 01:42:32,2021-05-04 01:42:32,pub,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 29905, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/64877', 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/285226', 'objectid': 64877, 'filesize': 455183, 'datasetid': 'document', 'hash': 'd0507f86bf3cb90eb73dd5a51571852e', 'filename': 'reviewer nunung hukum ekonomi.pdf', 'hash_type': 'MD5', 'mtime': '2021-05-03 07:23:15', 'mime_type': 'application/pdf', 'fileid': 285226}], 'main': 'reviewer nunung hukum ekonomi.pdf', 'docid': 64877}]",public,http://repository.lppm.unila.ac.id/id/eprint/29905,patent,['FH1'],LPPM UNILA,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",2020-11-01 00:00:00.000000000,disk0/00/02/99/05,EC00202046865,archive,2021-05-04 01:42:32,['K1'],Hukum Ekonomi Islam (Tinjauan Yuridis Surat Hutang Berbasis Syariah dengan Sistem Mudharabah),7,show,29905,submitted,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
22,786,2021-11-04 09:03:39,2021-11-04 09:03:39,pub,"[{'files': [{'objectid': 155665, 'uri': 'http://repository.lppm.unila.ac.id/id/file/409516', 'mime_type': 'application/pdf', 'fileid': 409516, 'hash': 'a242fe67bed9616f3e27fa208213c14e', 'filename': 'Tinjauan Yuridis.pdf', 'hash_type': 'MD5', 'mtime': '2021-11-04 03:59:57', 'datasetid': 'document', 'filesize': 1155445}], 'docid': 155665, 'main': 'Tinjauan Yuridis.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/155665', 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 34984, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/34984,patent,['FH1'],LPPM UNILA,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",1970-01-01 00:00:00.000002020,disk0/00/03/49/84,EC00202046865,archive,2021-11-04 09:03:39,['K1'],Hukum Ekonomi Islam (Tinjauan Yuridis Surat Hutang Berbasis Syariah dengan Sistem Mudharabah) (haki),7,show,34984,published,,,,,,,,,,,,,,,,,,,,
23,786,2021-11-05 01:50:53,2021-11-05 01:50:53,pub,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/155761', 'rev_number': 1, 'main': 'HEI.pdf', 'docid': 155761, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/409916', 'objectid': 155761, 'filesize': 1113286, 'datasetid': 'document', 'filename': 'HEI.pdf', 'hash': '36485367a82297d10ae0cae3a7eaa969', 'hash_type': 'MD5', 'mtime': '2021-11-05 01:30:38', 'mime_type': 'application/pdf', 'fileid': 409916}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 35034, 'placement': 1, 'security': 'public'}]",public,http://repository.lppm.unila.ac.id/id/eprint/35034,patent,['FH1'],LPPM UNILA,"[{'name': {'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",1970-01-01 00:00:00.000002020,disk0/00/03/50/34,EC00202046865,archive,2021-11-05 01:50:53,['K1'],Hukum Ekonomi Islam (Tinjauan Yuridis Surat Hutang Berbasis Syariah dengan Sistem Mudharabah) (haki),7,show,35034,published,,,,,,,,,,,,,,,,,,,,
24,786,2021-11-16 07:15:19,2021-11-16 07:15:19,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 36915, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/157831', 'rev_number': 1, 'docid': 157831, 'main': 'Tinjauan Yuridis.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/424098', 'objectid': 157831, 'filesize': 1156726, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-11-16 04:05:19', 'filename': 'Tinjauan Yuridis.pdf', 'hash': 'c447dd2b8b1b1cb4c60b6c5d76caf2c6', 'fileid': 424098, 'mime_type': 'application/pdf'}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/36915,article,['FH1'],,"[{'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",1970-01-01 00:00:00.000002020,disk0/00/03/69/15,,archive,2021-11-16 07:15:19,['K1'],Hukum Ekonomi Islam (Tinjauan Yuridis Surat Hutang Berbasis Syariah dengan Sistem Mudharabah) (haki),6,show,36915,,,FALSE,hukum,Hukum Ekonomi Islam (Tinjauan Yuridis Surat Hutang Berbasis Syariah dengan Sistem Mudharabah) (haki),,,,,,,,,,,,,,,,
25,786,2021-04-30 01:12:07,2021-04-30 01:12:07,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 29764, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 765151, 'mime_type': 'application/pdf', 'fileid': 263387, 'hash': '28573d7d2d4071a95859b1b1e3e3138f', 'filename': 'sertifikat_EC00202046370-nunungR.pdf', 'hash_type': 'MD5', 'mtime': '2021-04-29 02:54:24', 'objectid': 43966, 'uri': 'http://repository.lppm.unila.ac.id/id/file/263387'}], 'docid': 43966, 'main': 'sertifikat_EC00202046370-nunungR.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43966', 'pos': 1, 'format': 'text'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29764,patent,['FH1'],LPPM UNILA,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/02/97/64,EC00202046370,archive,2021-04-30 01:12:07,['K1'],Hukum Peradilan Agama (Hukum Materiil dan Hukum Acara Peradilan Agama),7,show,29764,submitted,,,,,,,,,,,,,,,,,,,,
26,786,2021-05-04 01:42:15,2021-05-04 01:42:15,pub,"[{'eprintid': 29899, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'en', 'main': 'reviewer nunung hukum perdailan agama.pdf', 'docid': 64000, 'files': [{'objectid': 64000, 'uri': 'http://repository.lppm.unila.ac.id/id/file/284313', 'mime_type': 'application/pdf', 'fileid': 284313, 'filename': 'reviewer nunung hukum perdailan agama.pdf', 'hash': 'e72fe1b26bae40f21d30b16475a778bd', 'hash_type': 'MD5', 'mtime': '2021-05-03 07:08:26', 'datasetid': 'document', 'filesize': 451836}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/64000', 'rev_number': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/29899,patent,['FH1'],LLPM UNILA,"[{'name': {'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",2020-11-01 00:00:00.000000000,disk0/00/02/98/99,EC00202046370,archive,2021-05-04 01:42:15,['K1'],Hukum Peradilan Agama (Hukum Materiil dan Hukum Acara Peradilan Agama),7,show,29899,submitted,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
27,786,2021-11-18 07:11:52,2021-11-18 07:11:52,pub,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 37000, 'uri': 'http://repository.lppm.unila.ac.id/id/document/157913', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'datasetid': 'document', 'filesize': 1588249, 'fileid': 424715, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-11-18 02:43:35', 'hash': '5fdb04c0b6cbbbcf3b9dfba77351ba11', 'filename': 'HPA.pdf', 'objectid': 157913, 'uri': 'http://repository.lppm.unila.ac.id/id/file/424715'}], 'docid': 157913, 'main': 'HPA.pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/37000,patent,['FH1'],LPPM UNILA,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'lineage': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'honourific': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/03/70/00,EC00202046370,archive,2021-11-18 07:11:52,['K1'],Hukum Peradilan Agama (Hukum Materiil dan Hukum Acara Peradilan Agama),7,show,37000,published,,,,,,,,,,,,,,,,,,,,
28,786,2021-04-30 01:12:10,2021-04-30 01:12:10,pub,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/263394', 'objectid': 43967, 'filesize': 764951, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2021-04-29 02:55:37', 'hash': '910b53785de1fc5e32ed721cd3bbdf0f', 'filename': 'sertifikat_EC00202046371-nunungR.pdf', 'fileid': 263394, 'mime_type': 'application/pdf'}], 'main': 'sertifikat_EC00202046371-nunungR.pdf', 'docid': 43967, 'uri': 'http://repository.lppm.unila.ac.id/id/document/43967', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 29765, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29765,patent,['FH1'],LPPM UNILA,"[{'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>', 'name': {'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}}]",2020-11-01 00:00:00.000000000,disk0/00/02/97/65,EC00202046371,archive,2021-04-30 01:12:10,['K1'],Hukum Waris,7,show,29765,submitted,,,,,,,,,,,,,,,,,,,,
29,786,2021-05-04 01:42:18,2021-05-04 01:42:18,pub,"[{'placement': 1, 'security': 'public', 'eprintid': 29900, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 284444, 'hash': '7296daabdf571d35e303956667d25ba3', 'filename': 'reviewer nunung hukum waris.pdf', 'hash_type': 'MD5', 'mtime': '2021-05-03 07:10:21', 'datasetid': 'document', 'filesize': 432844, 'objectid': 64125, 'uri': 'http://repository.lppm.unila.ac.id/id/file/284444'}], 'docid': 64125, 'main': 'reviewer nunung hukum waris.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/64125', 'pos': 1, 'format': 'text'}]",public,http://repository.lppm.unila.ac.id/id/eprint/29900,patent,['FH1'],LPPM UNILA,"[{'name': {'given': '<font style=""vertical-align: inherit;""><font style=""vertical-ali', 'lineage': None, 'honourific': None, 'family': '<font style=""vertical-align: inherit;""><font style=""vertical-ali'}, 'id': '<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">nunungradliyah@yahoo.com</font></font>'}]",2020-11-01 00:00:00.000000000,disk0/00/02/99/00,EC00202046371,archive,2021-05-04 01:42:18,['K1'],Hukum Waris,7,show,29900,submitted,Hasil Penilaian Sejawat Sebidang atau Peer Review,,,,,,,,,,,,,,,,,,,
