,uri,full_text_status,refereed,ispublished,number,documents,publisher,datestamp,pagerange,userid,lastmod,date,dir,publication,creators,issn,divisions,type,rev_number,volume,metadata_visibility,title,official_url,subjects,abstract,status_changed,eprint_status,related_url,date_type,eprintid,corp_creators,id_number,event_dates,event_type,event_title,event_location,pres_type
43,http://repository.lppm.unila.ac.id/id/eprint/31404,public,TRUE,pub,12059.0,"[{'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 31404, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/141939', 'format': 'text', 'pos': 1, 'files': [{'filesize': 275319, 'datasetid': 'document', 'hash': '1c12cdef8e76c4d7e917541cfca8cc24', 'filename': 'Rangga_2021_IOP_Conf._Ser.%3A_Earth_Environ._Sci._739_012059.pdf', 'hash_type': 'MD5', 'mtime': '2021-05-30 23:49:52', 'mime_type': 'application/pdf', 'fileid': 372144, 'uri': 'http://repository.lppm.unila.ac.id/id/file/372144', 'objectid': 141939}], 'main': 'Rangga_2021_IOP_Conf._Ser.%3A_Earth_Environ._Sci._739_012059.pdf', 'docid': 141939}]",IOP Publishing Ltd,2021-05-31 01:43:40,1-8,442,2021-05-31 01:43:40,2021-04-26 00:00:00.000000000,disk0/00/03/14/04,IOP Conference Series: Earth and Environmental Science,"[{'id': 'korrangga@yahoo.com', 'name': {'given': 'Kordiyana', 'honourific': None, 'family': 'Rangga', 'lineage': None}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Syarief', 'given': 'Yuniar Aviati'}, 'id': 'yuniarafiati@yahoo.com'}, {'name': {'given': 'Begem', 'lineage': None, 'honourific': None, 'family': 'Viantimala'}, 'id': None}]",17551315 17551307,['FP26'],article,6,739.0,show,"Contribution of sustainable food house area to income and family food security in Tulang Bawang Barat, Lampung Province",https://iopscience.iop.org,['S1'],"This study aims to determine the implementation of the sustainable food house area program, contribution of the program to family income of farmer women's group, and analyze the food security of KWT members in Tulang Bawang Barat Regency. The research was conducted in five groups of women farmers in Margodadi, Marga Kencana, Tirta Makmur, Tirta Kencana, and Mulya Asri Villages. Data were collected in December 2019. Data were collected using survey methods and direct interviews in the field. The sampling method was carried out deliberately (purposive sampling); as many as 62 people were interviewed by visiting the respondent's house. The results showed that the implementation of the program was seen from the development of village nurseries, development of demonstration plot plots, and development of farmer women's group members' yards. The income women's group's income the yard utilization program for one year ranges from IDR 2,565,600 - IDR 6,930,000. Family food security of KWT members subjectively categorized in the medium category from the adequacy of family food availability of KWT members, food distribution in the family is quite good, and aspects of family food consumption are also quite good. The affordability  of families to get food is quite relatively. Women farmer groups' knowledge is already good about the food the body needs in the right composition. It is present in all types of food that are  useful for health, in consuming family food by taking into account the quality and quantity of food they consume..",2021-05-31 01:43:40,archive,[{'url': 'https://iopscience.iop.org/article/10.1088/1755-1315/739/1/012059'}],published,31404,,12059,,,,,
44,http://repository.lppm.unila.ac.id/id/eprint/32666,public,,pub,,"[{'eprintid': 32666, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'main': 'Art_J7_Similaritas_Helvi_Forest Cover Change and Legal Pluralism in Forest Management A Review and Evidence from West Sumatra, Indonesia.pdf', 'docid': 148406, 'files': [{'datasetid': 'document', 'filesize': 4904817, 'fileid': 386503, 'mime_type': 'application/pdf', 'mtime': '2021-06-18 04:02:10', 'hash_type': 'MD5', 'hash': '06e503a2f3612fc3d3a6f7431f6039e2', 'filename': 'Art_J7_Similaritas_Helvi_Forest Cover Change and Legal Pluralism in Forest Management A Review and Evidence from West Sumatra, Indonesia.pdf', 'objectid': 148406, 'uri': 'http://repository.lppm.unila.ac.id/id/file/386503'}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/148406'}]",Indonesian Journal of Science & Technology,2021-06-18 07:58:54,,301,2021-06-18 07:58:54,2021-05-01 00:00:00.000000000,disk0/00/03/26/66,,"[{'name': {'given': 'Rudy', 'family': 'Rudy', 'honourific': None, 'lineage': None}, 'id': 'rudy.1981@fh.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Yonariza', 'lineage': None, 'given': 'Yonariza'}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'honourific': None, 'family': 'Helvi Yanfika', 'lineage': None, 'given': 'HY'}}, {'id': None, 'name': {'family': 'Ali Rahmat', 'honourific': None, 'lineage': None, 'given': 'Rahmat, Ali'}}, {'name': {'family': 'Ramadhani', 'honourific': None, 'lineage': None, 'given': 'Winih'}, 'id': 'winih.sekaringtyas@fp.unila.ac.id'}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Abdul Mutolib', 'given': 'Mutolib, Abdul'}}]",,['FP26'],other,8,,show,"Forest Cover Change and Legal Pluralism in Forest
Management: A Review and Evidence from West
Sumatra, Indonesia",https://ejournal.upi.edu/index.php/ijost/article/view/34190,['S1'],"This study analyzed the functions of shifting (phenomenon of
legal pluralism) and identified forest conversion at
Production Forest Management Unit of Dharmasraya (PFMU
Dharmasraya), West Sumatra, Indonesia from March 2018 to
December 2019 using a qualitative research design with a
case study approach. The identification of changes in forest
cover analyzed by satellite images using the NDVI method to
obtain the distribution of forest cover. Discussion on legal
pluralism were examined using a non-ethnographic
qualitative research approach through interviews with local
communities, companies/permit holders, and related
institutions (government). From 2000 to 2019, the PFMU
Dharmasraya forest area reduced from 86 to 12%, and
plantations increased from 10 to 81% of the total area of
33,539 ha. The legal pluralism of forest ownership occurs
because local communities use traditional law, claiming the
PFMU Dharmasraya area as Ulayat land. In contrast, the
government claims the forest belongs to the state. The
motives for the conversion of forest functions are the
expansion of oil palm and rubber plantations, forest clearing
to mark forest ownership rights, and illegal logging.",2021-06-18 07:58:54,archive,[{'url': 'https://ejournal.upi.edu/index.php/ijost/article/view/34190'}],,32666,,,,,,,
45,http://repository.lppm.unila.ac.id/id/eprint/32624,public,TRUE,pub,2.0,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 32624, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/148250', 'rev_number': 1, 'main': '34190-75820-1-PB.pdf', 'docid': 148250, 'files': [{'datasetid': 'document', 'filesize': 1385558, 'fileid': 386107, 'mime_type': 'application/pdf', 'mtime': '2021-06-16 08:00:23', 'hash_type': 'MD5', 'hash': 'b445fc61032bd28cf0f7ae1dbc4d62b6', 'filename': '34190-75820-1-PB.pdf', 'objectid': 148250, 'uri': 'http://repository.lppm.unila.ac.id/id/file/386107'}]}]",,2021-06-17 08:05:09,299-314,301,2021-06-17 08:05:09,2021-05-01 00:00:00.000000000,disk0/00/03/26/24,Indonesian Journal of Science & Technology,"[{'name': {'given': 'Rudy', 'lineage': None, 'family': 'Rudy', 'honourific': None}, 'id': 'rudy.1981@fh.unila.ac.id'}, {'id': None, 'name': {'given': 'Yonariza', 'lineage': None, 'honourific': None, 'family': 'Yonariza'}}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'HY', 'family': 'Helvi Yanfika', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Ali Rahmat', 'lineage': None, 'given': 'Rahmat, Ali'}}, {'name': {'family': 'Ramadhani', 'honourific': None, 'lineage': None, 'given': 'Winih'}, 'id': 'winih.sekaringtyas@fp.unila.ac.id'}, {'name': {'lineage': None, 'honourific': None, 'family': 'Abdul Mutolib', 'given': 'Mutolib, Abdul'}, 'id': None}]",2527-8045,['FP26'],article,7,6.0,show,"Forest Cover Change and Legal Pluralism in Forest Management: A Review and Evidence from West Sumatra, Indonesia",https://ejournal.upi.edu/index.php/ijost/article/view/34190,['S1'],"This study analyzed the functions of shifting (phenomenon of
legal pluralism) and identified forest conversion at Production Forest Management Unit of Dharmasraya (PFMU Dharmasraya), West Sumatra, Indonesia from March 2018 to December 2019 using a qualitative research design with a case study approach. The identification of changes in forest cover analyzed by satellite images using the NDVI method to obtain the distribution of forest cover. Discussion on legal pluralism were examined using a non-ethnographic qualitative research approach through interviews with local communities, companies/permit holders, and related institutions (government). From 2000 to 2019, the PFMU Dharmasraya forest area reduced from 86 to 12%, and plantations increased from 10 to 81% of the total area of 33,539 ha. The legal pluralism of forest ownership occurs because local communities use traditional law, claiming the PFMU Dharmasraya area as Ulayat land. In contrast, the government claims the forest belongs to the state. The motives for the conversion of forest functions are the expansion of oil palm and rubber plantations, forest clearing to mark forest ownership rights, and illegal logging.",2021-06-17 08:05:09,archive,[{'url': 'https://ejournal.upi.edu/index.php/ijost/article/view/34190'}],,32624,,,,,,,
46,http://repository.lppm.unila.ac.id/id/eprint/32671,public,,pub,,"[{'placement': 1, 'security': 'public', 'eprintid': 32671, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/386560', 'objectid': 148435, 'filename': 'Jurnal Internasional_Forest Cover Change and Legal Pluralism in Forest Management A Review and Evidence From West Sumatra, Indonesia.pdf', 'hash': '3196b274410200db15ea7bc0a9a39af3', 'hash_type': 'MD5', 'mtime': '2021-06-18 05:23:15', 'mime_type': 'application/pdf', 'fileid': 386560, 'filesize': 2205448, 'datasetid': 'document'}], 'main': 'Jurnal Internasional_Forest Cover Change and Legal Pluralism in Forest Management A Review and Evidence From West Sumatra, Indonesia.pdf', 'docid': 148435, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/148435', 'pos': 1, 'format': 'text'}]",Indonesian Journal of Science & Technology,2021-06-18 07:58:57,,301,2021-06-18 07:58:57,2021-05-01 00:00:00.000000000,disk0/00/03/26/71,,"[{'id': 'rudy.1981@fh.unila.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Rudy', 'given': 'Rudy'}}, {'name': {'given': 'Yonariza', 'lineage': None, 'honourific': None, 'family': 'Yonariza'}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'HY', 'family': 'Helvi Yanfika', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'given': 'Rahmat, Ali', 'lineage': None, 'honourific': None, 'family': 'Ali Rahmat'}}, {'name': {'family': 'Ramadhani', 'honourific': None, 'lineage': None, 'given': 'Winih'}, 'id': 'winih.sekaringtyas@fp.unila.ac.id'}, {'name': {'given': 'Mutolib, Abdul', 'lineage': None, 'family': 'Abdul Mutolib', 'honourific': None}, 'id': None}]",,['FP26'],other,8,,show,"Hasil Review_Forest Cover Change and Legal Pluralism in Forest Management: A Review and Evidence From West Sumatra, Indonesia",https://ejournal.upi.edu/index.php/ijost/article/view/34190,['S1'],Hasil Review Indonesian Journal of Science and Technology,2021-06-18 07:58:57,archive,[{'url': 'https://ejournal.upi.edu/index.php/ijost/article/view/34190'}],,32671,,,,,,,
47,http://repository.lppm.unila.ac.id/id/eprint/39399,public,,pub,,"[{'files': [{'objectid': 160681, 'uri': 'http://repository.lppm.unila.ac.id/id/file/442976', 'datasetid': 'document', 'filesize': 513997, 'mime_type': 'application/pdf', 'fileid': 442976, 'hash': '33f70a69071975f7b5916e0b3bd20fa5', 'filename': 'Fix_Peer Review_Pemahaman dan Persepsi.pdf', 'mtime': '2022-02-16 05:15:04', 'hash_type': 'MD5'}], 'main': 'Fix_Peer Review_Pemahaman dan Persepsi.pdf', 'docid': 160681, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160681', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 39399, 'mime_type': 'application/pdf', 'language': 'en'}]",Ethos: Jurnal Penelitian dan Pengabdian Kepada Masyarakat,2022-02-17 01:16:47,,301,2022-02-17 01:16:47,2021-01-01 00:00:00.000000000,disk0/00/03/93/99,,"[{'name': {'given': 'Lutfie Nirmala Ayu', 'family': 'Syarief', 'honourific': None, 'lineage': None}, 'id': None}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'Helvi', 'lineage': None, 'honourific': None, 'family': 'Yanfika'}}, {'name': {'given': 'Abdul', 'lineage': None, 'honourific': None, 'family': 'Mutolib'}, 'id': 'amutolib24@yahoo.com'}]",,['FP26'],other,9,,show,Hasil Review_Pemahaman dan Persepsi Penyuluh Perikanan Terhadap Penggunaan Teknologi Informasi dan Komunikasi dalam Penyuluhan di Kota Bandar Lampung,https://ejournal.unisba.ac.id/index.php/ethos/article/view/6433,['S1'],Hasil Review Ethos: Jurnal Penelitian dan Pengabdian Kepada Masyarakat,2022-02-17 01:16:47,archive,,,39399,,,,,,,
48,http://repository.lppm.unila.ac.id/id/eprint/39563,public,,pub,,"[{'files': [{'objectid': 160842, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444257', 'mime_type': 'application/pdf', 'fileid': 444257, 'filename': 'Fix_Pemahaman dan Persepsi Penyuluh Perikanan.pdf', 'hash': 'b182a912003ffd07a0e5a83adb7c3252', 'hash_type': 'MD5', 'mtime': '2022-02-19 04:32:32', 'datasetid': 'document', 'filesize': 866727}], 'docid': 160842, 'main': 'Fix_Pemahaman dan Persepsi Penyuluh Perikanan.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160842', 'rev_number': 1, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 39563, 'mime_type': 'application/pdf', 'language': 'en'}]",Ethos: Jurnal Penelitian dan Pengabdian Kepada Masyarakat,2022-02-19 10:26:13,,301,2022-02-19 10:26:13,2021-01-01 00:00:00.000000000,disk0/00/03/95/63,,"[{'name': {'given': 'Lutfie Nirmala Ayu', 'family': 'Syarief', 'honourific': None, 'lineage': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Yanfika', 'lineage': None, 'given': 'Helvi'}, 'id': 'helviyanfika@yahoo.co.id'}, {'id': 'amutolib24@yahoo.com', 'name': {'given': 'Abdul', 'honourific': None, 'family': 'Mutolib', 'lineage': None}}]",,['FP26'],other,7,,show,Oke_Fix_Hasil Review_Pemahaman dan Persepsi Penyuluh Perikanan Terhadap Penggunaan Teknologi Informasi dan Komunikasi dalam Penyuluhan di Kota Bandar Lampung,https://ejournal.unisba.ac.id/index.php/ethos/article/view/6433,['S1'],Hasil Review Ethos: Jurnal Penelitian dan Pengabdian Kepada Masyarakat,2022-02-19 10:26:13,archive,,,39563,,,,,,,
49,http://repository.lppm.unila.ac.id/id/eprint/39541,public,,pub,,"[{'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/160820', 'rev_number': 1, 'main': 'Fix_Hasil Review_Strategy for the provision.pdf', 'docid': 160820, 'files': [{'objectid': 160820, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444071', 'fileid': 444071, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-02-18 16:46:38', 'filename': 'Fix_Hasil Review_Strategy for the provision.pdf', 'hash': 'db9d95733b13647284afb67cb51914b3', 'datasetid': 'document', 'filesize': 1038960}], 'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 39541, 'placement': 1, 'security': 'public'}]","The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:28:57,,301,2022-02-19 10:28:57,1970-01-01 00:00:00.000002021,disk0/00/03/95/41,,"[{'id': 'goldie.wijayanti@pwk.itera.ac.id', 'name': {'lineage': None, 'honourific': None, 'family': 'Wijayanti', 'given': 'Goldie Melinda'}}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'family': 'Yanfika', 'honourific': None, 'lineage': None, 'given': 'Helvi'}}, {'name': {'lineage': None, 'family': 'Asmara', 'honourific': None, 'given': 'Widya'}, 'id': None}, {'id': None, 'name': {'given': 'Ryzal', 'lineage': None, 'honourific': None, 'family': 'Perdana'}}, {'id': None, 'name': {'given': 'Ali', 'lineage': None, 'honourific': None, 'family': 'Rahmat'}}]",,['FP26'],other,8,,show,"Fix_Hasil Review_Strategy for the provision of drinking water and environmental sanitation based on the community in Sidodadi Village, Pesawaran Regency",https://iopscience.iop.org/article/10.1088/1755-1315/739/1/012038,['S1'],"Hasil Review The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:28:57,archive,,,39541,,,,,,,
50,http://repository.lppm.unila.ac.id/id/eprint/39575,public,,pub,,"[{'language': 'en', 'mime_type': 'application/pdf', 'security': 'public', 'placement': 1, 'eprintid': 39575, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160857', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/444360', 'objectid': 160857, 'filesize': 892196, 'datasetid': 'document', 'hash': '1e42311f8550d6ee49698f1ccbd7b901', 'filename': 'Oke fix_Strategy for the provision of drinking.pdf', 'mtime': '2022-02-19 06:32:17', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 444360}], 'main': 'Oke fix_Strategy for the provision of drinking.pdf', 'docid': 160857}]","The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:29:18,,301,2022-02-19 10:29:18,1970-01-01 00:00:00.000002021,disk0/00/03/95/75,,"[{'name': {'honourific': None, 'family': 'Wijayanti', 'lineage': None, 'given': 'Goldie Melinda'}, 'id': 'goldie.wijayanti@pwk.itera.ac.id'}, {'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'Helvi', 'honourific': None, 'family': 'Yanfika', 'lineage': None}}, {'id': None, 'name': {'given': 'miranda', 'honourific': None, 'family': 'asmara', 'lineage': None}}, {'name': {'family': 'Perdana', 'honourific': None, 'lineage': None, 'given': 'Ryzal'}, 'id': None}, {'name': {'lineage': None, 'honourific': None, 'family': 'Rahmat', 'given': 'Ali'}, 'id': None}]",,['FP26'],other,8,,show,"Oke_Fix_Hasil Review_Strategy for the provision of drinking water and environmental sanitation based on the community in Sidodadi Village, Pesawaran Regency",https://iopscience.iop.org/article/10.1088/1755-1315/739/1/012038,['S1'],"Hasil Review The 1st Universitas Lampung International Confrence on Science, Technology and Environment (1st ULICoSTE)",2022-02-19 10:29:18,archive,,,39575,,,,,,,
51,http://repository.lppm.unila.ac.id/id/eprint/41866,public,TRUE,pub,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/163535', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/462182', 'objectid': 163535, 'mtime': '2022-05-26 08:13:11', 'hash_type': 'MD5', 'filename': '10015-Article Text-47513-1-10-20211229_3.pdf', 'hash': '9e0e7433e24d307f7a1ced7645316bca', 'fileid': 462182, 'mime_type': 'application/pdf', 'filesize': 308072, 'datasetid': 'document'}], 'docid': 163535, 'main': '10015-Article Text-47513-1-10-20211229_3.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 41866}]",,2022-05-30 01:44:21,552-566,609,2022-05-30 01:44:21,2021-12-01 00:00:00.000000000,disk0/00/04/18/66,KnE Social Sciences,"[{'id': None, 'name': {'given': 'Reno', 'lineage': None, 'family': 'Wikandaru', 'honourific': None}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Cathrin', 'given': 'Shely'}}, {'name': {'given': 'Husin', 'honourific': None, 'family': 'Husin', 'lineage': None}, 'id': None}, {'name': {'given': 'Indah', 'lineage': None, 'family': 'Listiana', 'honourific': None}, 'id': 'indahlistiana@yahoo.com'}, {'id': None, 'name': {'lineage': None, 'family': 'Pantas', 'honourific': None, 'given': 'Pribawa E.'}}, {'name': {'given': 'Widyoningsih', 'lineage': None, 'honourific': None, 'family': 'Widyoningsih'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'Bilqis', 'lineage': None, 'given': 'Fajar'}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Indah', 'given': 'Astrid Veranita'}}]",,['FP26'],article,9,,show,The Contribution of the Pragmatism Educational Philosophy in the Implementation of Pancasila Education During Distance Learning,,['S1'],"The implementation of Pancasila education faces major challenges during distance learning. The lack of meeting face-to-face and the high level of human dependence on technology makes it difficult for students to internalize the values of Pancasila. Therefore, efforts to realize the goal of meaningful education are hampered. The purpose of this study was to describe and analyze the contribution of the pragmatism educational philosophy as a solution to overcome the obstacles in implementing Pancasila education. This was field research based on philosophical perspectives combined with library research. Description, analysis, synthesis, interpretation, internal coherence, and heuristics were used. The results showed that experience supports the success of education according to the pragmatism educational philosophy. In order for the values of Pancasila to be effectively internalized, these values need to be integrated into the learning process experience. The pragmatism perspective of “learning by doing” can be a strategy to integrate the process of internalizing the Pancasila values into the interaction patterns of educators and students through technology.",2022-05-30 01:44:21,archive,,,41866,,,,,,,
52,http://repository.lppm.unila.ac.id/id/eprint/39596,public,,pub,,"[{'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 39596, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160877', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/444559', 'objectid': 160877, 'filesize': 2222869, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-02-20 04:16:34', 'hash': '6354053f73943eb8f958da7055119c0e', 'filename': 'impact of-peer review.pdf', 'fileid': 444559, 'mime_type': 'application/pdf'}], 'main': 'impact of-peer review.pdf', 'docid': 160877}]",Young Scholar Symposium on Science Education and Environment,2022-02-20 13:26:17,,609,2022-02-20 13:26:17,1970-01-01 00:00:00.000002021,disk0/00/03/95/96,,"[{'id': 'helviyanfika@yahoo.co.id', 'name': {'given': 'Helvi', 'honourific': None, 'family': 'Yanfika', 'lineage': None}}, {'name': {'given': 'Begem', 'honourific': None, 'family': 'Viantimala', 'lineage': None}, 'id': None}, {'id': 'amutolib24@yahoo.com', 'name': {'given': 'Abdul', 'honourific': None, 'family': 'Mutolib', 'lineage': None}}, {'id': 'indahlistiana@yahoo.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Listiana', 'given': 'Indah'}}, {'id': None, 'name': {'given': 'RADW', 'lineage': None, 'honourific': None, 'family': 'Raden Ajeng Diana Widyastuti'}}, {'name': {'given': 'Ali', 'family': 'Rahmat', 'honourific': None, 'lineage': None}, 'id': None}]",,['FP26'],other,9,,show,FIX PEER REVIEW OKK_Impact of climate change on coastal communities in Tanggamus regency,,['S1'],FIX PEER REVIEW Young Scholar Symposium on Science Education and Environment (YSSSEE),2022-02-20 13:26:17,archive,,,39596,,,,,,,
53,http://repository.lppm.unila.ac.id/id/eprint/39543,public,,pub,,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 39543, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160822', 'docid': 160822, 'main': 'PENILAIAN IMPACT OF CLIMATE.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/444085', 'objectid': 160822, 'filesize': 3026260, 'datasetid': 'document', 'hash_type': 'MD5', 'mtime': '2022-02-18 21:52:09', 'hash': 'a7db99967744fcd3ebce017dc679482c', 'filename': 'PENILAIAN IMPACT OF CLIMATE.pdf', 'fileid': 444085, 'mime_type': 'application/pdf'}]}]",Young Scholar Symposium on Science Education and Environment (YSSSEE),2022-02-19 10:24:53,,609,2022-02-19 10:24:53,1970-01-01 00:00:00.000002021,disk0/00/03/95/43,,"[{'name': {'given': 'Helvi', 'lineage': None, 'honourific': None, 'family': 'Yanfika'}, 'id': 'helviyanfika@yahoo.co.id'}, {'id': None, 'name': {'given': 'Begem', 'lineage': None, 'family': 'Viantimala', 'honourific': None}}, {'name': {'given': 'Abdul', 'honourific': None, 'family': 'Mutolib', 'lineage': None}, 'id': 'amutolib24@yahoo.com'}, {'name': {'lineage': None, 'family': 'Listiana', 'honourific': None, 'given': 'Indah'}, 'id': 'indahlistiana@yahoo.com'}, {'name': {'given': 'RADW', 'lineage': None, 'family': 'Raden Ajeng Diana Widyastuti', 'honourific': None}, 'id': None}, {'id': None, 'name': {'given': 'Ali', 'honourific': None, 'family': 'Rahmat', 'lineage': None}}]",,['FP26'],other,16,,show,FIX PEER REVIEW_Impact of climate change on coastal communities in Tanggamus regency,,['S1'],FIX PEER REVIEW Young Scholar Symposium on Science Education and Environment (YSSSEE),2022-02-19 10:24:53,archive,,,39543,,,,,,,
54,http://repository.lppm.unila.ac.id/id/eprint/39532,public,,pub,,"[{'files': [{'datasetid': 'document', 'filesize': 895930, 'mime_type': 'application/pdf', 'fileid': 444010, 'hash': '24786c329d0f499da7bda60232c1e57a', 'filename': 'Fix_Hasil Review_Impact of Climate change.pdf', 'mtime': '2022-02-18 15:36:56', 'hash_type': 'MD5', 'objectid': 160811, 'uri': 'http://repository.lppm.unila.ac.id/id/file/444010'}], 'main': 'Fix_Hasil Review_Impact of Climate change.pdf', 'docid': 160811, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160811', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 39532, 'mime_type': 'application/pdf', 'language': 'en'}]",Young Scholar Symposium on Science Education and Environment,2022-02-19 10:56:34,,301,2022-02-19 10:56:34,1970-01-01 00:00:00.000002021,disk0/00/03/95/32,,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Yanfika', 'given': 'Helvi'}, 'id': 'helviyanfika@yahoo.co.id'}, {'id': None, 'name': {'given': 'Begem', 'lineage': None, 'honourific': None, 'family': 'Viantimala'}}, {'name': {'honourific': None, 'family': 'Mutolib', 'lineage': None, 'given': 'Abdul'}, 'id': 'amutolib24@yahoo.com'}, {'name': {'lineage': None, 'family': 'Listiana', 'honourific': None, 'given': 'Indah'}, 'id': 'indahlistiana@yahoo.com'}, {'id': None, 'name': {'family': 'Widyastuti', 'honourific': None, 'lineage': None, 'given': 'RA. Diana'}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Rahmat', 'given': 'Ali'}}]",,['FP26'],other,9,,show,Fix_Hasil Review_Impact of Climate Change on Coastal Communities in Tanggamus Regency,https://iopscience.iop.org/article/10.1088/1742-6596/1796/1/012029,['S1'],Hasil Review Young Scholar Symposium on Science Education and Environment,2022-02-19 10:56:34,archive,,,39532,,,,,,,
