,ispublished,publisher,documents,full_text_status,uri,lastmod,userid,datestamp,creators,dir,date,type,divisions,title,rev_number,metadata_visibility,eprint_status,status_changed,succeeds,subjects,abstract,eprintid,place_of_pub,institution,department,date_type,pages,monograph_type,publication,issn,corp_creators,pagerange,number,refereed,official_url,volume,id_number,related_url,contributors,referencetext,keywords,contact_email,event_type,event_title,pres_type
10,unpub,LPPM UNILA,"[{'eprintid': 24907, 'placement': 1, 'security': 'public', 'mime_type': 'application/pdf', 'language': 'id', 'content': 'submitted', 'docid': 38647, 'main': 'LAPORAN PENELITIAN DIPA FP UNILA_2020_ZAINAL ABIDIN.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/225577', 'objectid': 38647, 'mtime': '2020-11-10 23:40:11', 'hash_type': 'MD5', 'hash': 'ab1c1d61cfb6d02747b741027c5fbcdf', 'filename': 'LAPORAN PENELITIAN DIPA FP UNILA_2020_ZAINAL ABIDIN.pdf', 'fileid': 225577, 'mime_type': 'application/pdf', 'filesize': 1329537, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/38647', 'rev_number': 4, 'formatdesc': 'Reearch report'}]",public,http://repository.lppm.unila.ac.id/id/eprint/24907,2020-11-11 05:18:19,933,2020-11-11 05:18:19,"[{'name': {'given': 'Zainal', 'honourific': None, 'family': 'Abidin', 'lineage': None}, 'id': 'zainal.abidin@fp.unila.ac.id'}, {'id': 'dewangga.nikmatullah@fp.unila.ac.id', 'name': {'given': 'Dewangga', 'lineage': None, 'honourific': None, 'family': 'Nikmatullah'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Nugraha', 'given': 'Adia'}, 'id': 'adianugraha13@gmail.com'}, {'name': {'lineage': None, 'family': 'Saleh', 'honourific': None, 'given': 'Yuliana'}, 'id': 'yuliana.saleh@fp.unila.ac.id'}]",disk0/00/02/49/07,2020-10-31 00:00:00.000000000,monograph,['FP1'],ANALISIS FAKTOR-FAKTOR YANG MEMPENGARUHI KETAHANAN PANGAN MASYARAKAT DI KABUPATEN LAMPUNG SELATAN PROVINSI LAMPUNG,4,show,archive,2020-11-11 05:18:19,24890.0,['S1'],"Persoalan pangan, perubahan iklim, dan upaya memperkuat kedaulatan pangan merupakan sasaran pemerintah dan juga menjadi salah satu bidang yang didukung oleh Rencana Strategis Penelitian Universitas Lampung (2016-2020). Penelitian ini bertujuan untuk (1) menganalisis ketahanan pangan petani padi di Kabupaten Lampung Selatan dan (2) menganalisis faktor-faktor yang mempengaruhi ketahanan pangan di Kabupaten Lampung Selatan.
Penelitian ini dilaksanakan di 2 kecamatan yaitu Kecamatan Sidomulyo dan Candipuro. Penelitian ini menggunakan metode campuran (mixed method) yaitu penggunaan beberapa metode dalam rangka mendapat data, informasi, serta analisis. Penelitian akan melibatkan sekitar 120 petani padi yang dipilih berdasarkan sampel acak sederhana.
Tujuan pertama dianalisis berdasarkan pangsa pengeluaran pangan rumah tangga petani padi dan pola konsumsi rumah tangga dengan menggunakan data primer. Tujuan kedua menggunakan analisis regresi linear berganda mengingat bahwa variabel terikat yaitu pengeluaran pangan (Y). Beberapa variabel bebas yang diduga mempengaruhi pengeluaran pangan rumah tangga yaitu produksi padi (X1), produksi jagung (X2), penurunan produksi akibat banjir (X3), pendapatan rumah tangga (X4), jumlah ternak (X5), akses terhadap pangan (X6), harga beras (X7), harga singkong (X8), pasar lokal (X9), dan jumlah anggota keluarga (X10) sebagai variabel bebas.
Kesimpulan yang diperoleh dalam penelitian ini yaitu (1) rata-rata proporsi pengeluaran pangan terhadap pengeluaran total rumah tangga di lokasi penelitian adalah 57,11%. Hal itu berarti bahwa pengeluaran konsumsi pangan masih mengambil sebagian besar dari pengeluaran rumah tangga responden. Hal ini menunjukkan bahwa status ketahanan pangan rumah tangga responden masih tergolong belum sejahtera. (2) Faktor-faktor yang berpengaruh nyata terhadap pengeluaran rumah tangga (Y) yaitu produksi padi (X1), penurunan produksi akibat banjir (X3), pendapatan rumah tangga (X4), harga beras (X7), dan harga singkong (X8).",24907,Bandar Lampung,"Lembaga Penelitian dan Pengabdian Kepada Masyarakat, Universitas Lampung",Agribusiness,completed,35.0,technical_report,,,,,,,,,,,,,,,,,
11,pub,LPPM UNILA,"[{'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 21200, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34586', 'docid': 34586, 'main': 'J Sakai Sambayan Vol 4 No 1 2020.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/197407', 'objectid': 34586, 'filename': 'J Sakai Sambayan Vol 4 No 1 2020.pdf', 'hash': 'aab2f4f384f8e0375dd3b40d0d116d0c', 'hash_type': 'MD5', 'mtime': '2020-05-30 14:06:12', 'mime_type': 'application/pdf', 'fileid': 197407, 'filesize': 458178, 'datasetid': 'document'}]}]",public,http://repository.lppm.unila.ac.id/id/eprint/21200,2020-05-30 19:58:54,933,2020-05-30 19:58:54,"[{'id': 'zainal.abidin@fp.unila.ac.id', 'name': {'given': 'Zainal', 'lineage': None, 'honourific': None, 'family': 'Abidin'}}, {'id': 'sbyuwono_unila@yahoo.com', 'name': {'given': 'Slamet Budi', 'lineage': None, 'family': 'Yuwono', 'honourific': None}}, {'id': 'dewi.lengkana@fkip.unila.ac.id', 'name': {'lineage': None, 'family': 'Lengkana', 'honourific': None, 'given': 'Dewi'}}]",disk0/00/02/12/00,2020-03-01 00:00:00.000000000,article,['FP1'],"PENDAMPINGAN PENINGKATAN PENGETAHUAN PENGELOLAAN SUMBER DAYA AIR DI DESA BAYASA JAYA, KECAMATAN WAY KHILAU, KABUPATEN PESAWARAN",6,show,archive,2020-05-30 19:58:54,,['S1'],"Air bersih merupakan kebutuhan dasar masyarakat dan masyarakat desa umumnya memiliki akses yang kurang terhadap sumber daya air bersih. Kegiatan pendampingan ini dilaksanakan di Desa Bayas Jaya, Kecamatan Way Khilau, Kabupaten Pesawaran. Pengabdian ini bertujuan untuk meningkatkan pengetahuan tentang konservasi sumber daya air, kualitas air, dan pengelolaan sumber daya air. Langkah-langkah yang dilakukan meliputi: (1) assessment pengetahuan masyarakat tentang sumberday air, (2) penyuluhan pengelolaan sumber daya aair, dan (3) pendampingan penguatan tatakelol pengelolaan sumber daya air Pengabdian ini melibatkan 32 masyarakat yang mewakili 7 dusun, kelompok masyarakat, pemerintah desa, dan pihak yang berkepentingan seperti proyek BPDAS HL Way Seputih Way Sekampung melalui proyek CCCD serta KPHL Kabupaten Pesawaran. Masyarakat diberikan pelatihan tentang konservasi sumberday air, kualitasn air, dan pengelolaan sumberdaya air. Peserta pelatihan kemudian dilakukan pre- test dan post-test kegiatan. Hasil pelatihan menunjukkan bahwa: (1) pengetahuan masyarakat tentang konservasi sumberday air, (2) pengetahuan masyarakat tentang kualitas air meningkat, dan (3) terdapat keiningan untuk membentuk kelompok pengelola sumber daya air.
Kata kunci: pendampingan, pengelolaan, konservasi sumber daya air",21200,,,,published,,,Jurnal Sakai Sambayan,2550-1089,['LPPM Unila'],35-42,1.0,TRUE,http://jss.lppm.unila.ac.id/index.php/ojs/article/view/179,4.0,,,,,,,,,
12,pub,,"[{'files': [{'datasetid': 'document', 'filesize': 770548, 'fileid': 198758, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2020-06-01 16:24:37', 'filename': 'Subeki_2020_J._Phys.__Conf._Ser._1467_012039.pdf', 'hash': '26341ff7e7bb3d51d191b4e24626d504', 'objectid': 34787, 'uri': 'http://repository.lppm.unila.ac.id/id/file/198758'}], 'main': 'Subeki_2020_J._Phys.__Conf._Ser._1467_012039.pdf', 'docid': 34787, 'uri': 'http://repository.lppm.unila.ac.id/id/document/34787', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 21387, 'mime_type': 'application/pdf', 'language': 'en'}]",public,http://repository.lppm.unila.ac.id/id/eprint/21387,2020-06-02 01:01:12,634,2020-06-02 01:01:12,"[{'name': {'given': 'Rabiatul', 'lineage': None, 'honourific': None, 'family': 'Adawiyah'}, 'id': None}, {'name': {'given': 'subeki', 'lineage': None, 'honourific': None, 'family': 'subeki'}, 'id': 'subeki1968@fp.unila.ac.id'}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Ibrahim', 'given': 'Gusri A'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Utomo', 'given': 'tanto Pratondo'}, 'id': 'tanto.utomo@fp.unila.ac.id'}, {'id': None, 'name': {'given': 'Erwin', 'honourific': None, 'family': 'Yuliadi', 'lineage': None}}]",disk0/00/02/13/87,2020-03-27 00:00:00.000000000,article,['FP1'],Effect of Siger Rice from Waxy Cassava (Manihot Esculenta) on Oligosaccharide Levels and Chemical Blood Profiles in Mice,7,show,archive,2020-06-02 01:01:12,,['S1'],"Abstract. Siger rice is the Lampung term of Beras Singkong Segar which is artificial rice made from cassava. Siger rice is made from cassava which contains high amylose. The amylose comes out from the granules to bind water during the cooking and easily release the water and then the rice becomes hard and chewy. Therefore, Siger rice will be made from waxy cassava having no amylose to produce soft Siger rice after being cold. This research aimed to investigate the effects of Siger rice from waxy cassava on oligosaccharide levels and blood chemical profiles in mice. The research was conducted in a complete randomized block design with four replications. Siger rice was made from waxy cassava using a single screw extruder. The results showed that Siger rice has characteristics of white color, slightly cassava flavored, containing water (9.81%), ash (0.47%), fat (0.90%), protein (2.13%), crude fiber (4.79%), carbohydrates (81.90%), and glycemic index 30. The processing of waxy cassava into Siger rice can reduce levels of raffinose, stachyose, verbascose, and oligosaccharides 81.44, 92.09, 79.27, and 83.99%, respectively. Giving Siger rice to mice for 28 days had no negative effects on erythrocyte, hemoglobin, leukocyte, and hematocrit of mice. 
1",21387,,,,published,,,Journal of Physics: Conf. Series 1467 (2020) 012039,,,,1467.0,TRUE,,,,,,,,,,,
13,pub,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,"[{'files': [{'objectid': 39142, 'uri': 'http://repository.lppm.unila.ac.id/id/file/228885', 'datasetid': 'document', 'filesize': 730764, 'mime_type': 'application/pdf', 'fileid': 228885, 'filename': '4351-11004-1-SM.pdf', 'hash': '390bcf1b5e50ebda87c9595a1fc964a6', 'mtime': '2020-11-15 14:36:34', 'hash_type': 'MD5'}], 'main': '4351-11004-1-SM.pdf', 'docid': 39142, 'uri': 'http://repository.lppm.unila.ac.id/id/document/39142', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 25362, 'language': 'en', 'mime_type': 'application/pdf'}]",public,http://repository.lppm.unila.ac.id/id/eprint/25362,2020-11-16 01:45:39,180,2020-11-16 01:45:39,"[{'name': {'given': 'Rika', 'lineage': None, 'family': 'Agustina', 'honourific': None}, 'id': None}, {'id': 'dwih_unila@yahoo.com', 'name': {'given': 'Dwi', 'honourific': None, 'family': 'Haryono', 'lineage': None}}, {'id': 'eka.kasymir@fp.unila.ac.id', 'name': {'given': 'Eka', 'honourific': None, 'family': 'Kasymir', 'lineage': None}}]",disk0/00/02/53/62,2020-02-01 00:00:00.000000000,article,['FP1'],ANALISIS KELAYAKAN FINANSIAL MESIN PEMANEN TEBU CANE HARVESTER (STUDI KASUS PADA PT LAJUPERDANA INDAH SITE KOMERING),6,show,archive,2020-11-16 01:45:39,,['S1'],"Abstract

This research aimed to analyses the productivity, thefinancial of feasibility and sensitivity of machine cane harvester. This research was a case study in PT Lajuperdana Indah Site Komering, South Sumatera. The data was collected in December 2016 andanalyzed by descriptive quantitative. The result of research
suggested that big productivity machine cane harvester of 17.91 ton per hour work or 0.31 hectare per hour work or three hours of work to finish one hectare of land. The use of the machine cane harvester on PT Lajuperdana Indah Site Komering financially worth it to implement. The used of the machine cane harvester was sensitive at a change in the production of amounted to 19percent and increase in the17.58 percent but the value of payback period of the cane harvester was not sensitive.


Key words: cane harvester machine, financially analyse, productivity.",25362,,,,published,,,Jurnal Ilmu-Ilmu Agribisnis,2337 7070,,,1.0,TRUE,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4351,8.0,,,,,,,,,
14,pub,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 25062, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38839', 'pos': 1, 'format': 'text', 'files': [{'objectid': 38839, 'uri': 'http://repository.lppm.unila.ac.id/id/file/226900', 'datasetid': 'document', 'filesize': 319123, 'mime_type': 'application/pdf', 'fileid': 226900, 'filename': '4449-11459-1-PB Yolanda.pdf', 'hash': '962916bcd8f053bb2082b359f4af22b4', 'mtime': '2020-11-12 08:20:33', 'hash_type': 'MD5'}], 'main': '4449-11459-1-PB Yolanda.pdf', 'docid': 38839}]",public,http://repository.lppm.unila.ac.id/id/eprint/25062,2020-11-12 08:27:51,728,2020-11-12 08:27:51,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Agustina', 'given': 'Yolanda'}, 'id': None}, {'name': {'family': 'Prasmatiwi', 'honourific': None, 'lineage': None, 'given': 'Fembriarti Erry'}, 'id': 'fembriarti.erry@fp.unila.ac.id'}, {'id': None, 'name': {'lineage': None, 'family': 'Adawiyah', 'honourific': None, 'given': 'Rabiatul'}}]",disk0/00/02/50/62,2020-08-01 00:00:00.000000000,article,['FP1'],"POLA KONSUMSI DAN TINGKAT KETAHANAN PANGAN RUMAH TANGGA MISKIN
DI KECAMATAN GADINGREJO KABUPATEN PRINGSEWU",6,show,archive,2020-11-12 08:27:51,,['AC'],"This research aimed to analyze the food consumption pattern, the level of food security, and factors that affected the level of food security of poor households. The location was chosen purposively at Gadingrejo Subdistrict, Pringsewu Regency in which respondents were 61 poor households. The data of this research were primary data and secondary data collected in April – Mei 2018 and analyzed using statistic descriptive analysis, cross classification between the share of food expenditure and availability in addition to food sufficiency level, and ordinal logistic regression analysis. The results of this research showed that there were 14 types of food consumed by households per day, the household PPH score of Demapan Program members was 69.78 and nonmembers was 65.62. As many as 46.67 percent member households of Demapan Program and 35.48 percent nonmember households of the Program were classified as food secured. The factors affected the level of food security were household income, the number of household members, and price of the rice. There was no difference in the level of food security between member and nonmember households of Demapan Program.
Key words: consumption pattern, demapan program, food security",25062,,,,published,,,Jurnal Ilmu-Ilmu Agribisnis,2337 7070,['Universitas Lampung'],496-503,3.0,TRUE,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4449,8.0,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4449,[{'url': 'https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4449'}],,,,,,,
15,pub,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,"[{'security': 'public', 'placement': 1, 'eprintid': 25170, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/227661', 'objectid': 38949, 'filename': '4335-11054-1-PB.pdf', 'hash': '8a39d32518f23de422c30b9299a6f879', 'hash_type': 'MD5', 'mtime': '2020-11-13 15:04:58', 'mime_type': 'application/pdf', 'fileid': 227661, 'filesize': 414570, 'datasetid': 'document'}], 'main': '4335-11054-1-PB.pdf', 'docid': 38949, 'uri': 'http://repository.lppm.unila.ac.id/id/document/38949', 'rev_number': 1, 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/25170,2020-11-16 01:25:59,775,2020-11-16 01:25:59,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Agustino', 'given': 'Azil'}, 'id': None}, {'name': {'lineage': None, 'honourific': None, 'family': 'Nurmayasari', 'given': 'Indah'}, 'id': 'indah.nurmayasari.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Viantimala', 'honourific': None, 'given': 'Begem'}, 'id': None}]",disk0/00/02/51/70,2020-02-01 00:00:00.000000000,article,['FP1'],FAKTOR-FAKTOR YANG BERHUBUNGAN DENGAN TINGKAT ADOPSI PETANI MANGGIS TERHADAP GOOD AGRICULTURE PRACTICES (GAP) DI KECAMATAN KOTA AGUNG KABUPATEN TANGGAMUS,6,show,archive,2020-11-16 01:25:59,,['S1'],"Abstract

The purposes of this research are to analyze farmers adoption level on Good Agriculture Practices (GAP), factors related to the adoption level, and the constraints faced by farmers in the implementation of Good Agriculture Practices (GAP). This research was conducted in Kota Agung subdistrict of Tanggamus district, by interviewing 74 respondents, mangosteen farmers who joined and applied Good Agriculture Practices (GAP) at Kota Agung. Data were collected using a survey method with descriptive analysis and Rank Spearman correlation test to examine hypothesis. The results showed that adoption level of mangosteen farmers on GAP is included on a medium classification (64,86%), the factors related are experience of farming, formal education level, characteristics of innovation, and level of cosmopolite characteristic, while the unrelated factors are land area and capital availability. The constraints faced are unpredictable weather conditions, pests and plant diseases, price determination by traders, lack of information and knowledge of Good Agriculture Practices (GAP), and unpublished Good Agriculture Practices (GAP) land registration number in Penanggungan village.

Key words: adoption level, good agriculture practices (GAP), mangosteen farmers",25170,,,,published,,,Jurnal Ilmu-Ilmu Agribisnis,2337 7070,,161-168,1.0,TRUE,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4335,8.0,,,,,,,,,
16,pub,Universitas Lampung,"[{'security': 'public', 'placement': 1, 'eprintid': 23327, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'mtime': '2020-07-23 05:53:44', 'hash_type': 'MD5', 'filename': '4168-10661-1-SM.pdf', 'hash': 'c3b67602250e223c9722fe751092e358', 'fileid': 213425, 'mime_type': 'application/pdf', 'filesize': 468834, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/213425', 'objectid': 36921}], 'main': '4168-10661-1-SM.pdf', 'docid': 36921, 'uri': 'http://repository.lppm.unila.ac.id/id/document/36921', 'rev_number': 1, 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/23327,2020-07-24 00:54:23,908,2020-07-24 00:54:23,"[{'name': {'lineage': None, 'family': 'Akbar', 'honourific': None, 'given': 'Tegar Ramadhan'}, 'id': 'dyah.aring@fp.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Lestari', 'lineage': None, 'given': 'Dyah Aring Hepiana'}, 'id': 'dyaharing@fp.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'family': 'Nugraha', 'lineage': None, 'given': 'Adia'}}]",disk0/00/02/33/27,2020-02-01 00:00:00.000000000,article,['FP1'],"ANALISIS BAURAN PEMASARAN, RISIKO, DAN KINERJA KEUANGAN AGROINDUSTRI KOPI BUBUK CAP OBOR MAS LAMPUNG, DI KECAMATAN KOTABUMI KOTA, KABUPATEN LAMPUNG UTARA",8,show,archive,2020-07-24 00:54:23,,"['H1', 'HB', 'S1']","This research aims to analyze marketing mix that consists of agroindustry’s owner and coffee powder consumer pespective, agroindustry risk, risk management of ISO 31000: 2009, and financial ratio of agroindustry. This research is a case study method at coffee powder agroindustry in Kotabumi City Sub-District, North Lampung Regency. Data of this research were collected in December 2018 until February 2019. The results show that marketing strategy of agroindustry has used the 7P marketing mix component, which the product, place, price, process, people,and physical evidence are good, while for the promotion component, it has not been used optimally. Agroindustry risk consisting of production risk, price risk, and income risk shows the low value of risk. Agroindustry has well applied Management Risk of ISO 31000: 2009 which is based on operational risk that consist of process risk, people risk, and incidental risk. Financial ratio consisting of current ratio, debt to equity ratio, total asset turn over, and net profit margin shows a bad financial performance in 3 years production.
Key words: agroindustry, coffee powder, financial ratio, marketing mix, risk",23327,,,,published,,,JIIA (Jurnal Ilmu-Ilmu Agribisnis),2337-7070,,77-84,1.0,TRUE,https://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4168,8.0,,,,,,,,,
17,pub,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/138104', 'rev_number': 1, 'format': 'text', 'pos': 1, 'files': [{'filesize': 650546, 'datasetid': 'document', 'mtime': '2021-05-24 13:55:41', 'hash_type': 'MD5', 'hash': '688b83257b261bf6a3a017d167c6a945', 'filename': '4701-12318-1-SM.pdf', 'fileid': 363411, 'mime_type': 'application/pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/363411', 'objectid': 138104}], 'main': '4701-12318-1-SM.pdf', 'docid': 138104, 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 30645}]",public,http://repository.lppm.unila.ac.id/id/eprint/30645,2021-05-25 01:34:37,543,2021-05-25 01:34:37,"[{'id': None, 'name': {'lineage': None, 'family': 'Alamanda', 'honourific': None, 'given': 'Putri'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Hudoyo', 'given': 'Agus'}, 'id': 'agus.hudoyo@gmail.com'}, {'name': {'family': 'Soelaiman', 'honourific': None, 'lineage': None, 'given': 'Achdiansyah'}, 'id': None}]",disk0/00/03/06/45,2020-11-01 00:00:00.000000000,article,['FP1'],ANALISIS PENDAPATAN DAN BIAYA POKOK USAHATANI KEDELAI DI KECAMATAN AMBARAWA KABUPATEN PRINGSEWU,6,show,archive,2021-05-25 01:34:37,,['S1'],"Abstract

The objectives of this research were to analyze the revenue and the standard cost of the soybean farming in Ambarawa District, Pringsewu Regency. Respondents were the soybean farmers chosen by using simple random sampling method. The data were the soybean farming in the Dry Season (DS) 2017. The data were analyzed by using the financial analysis. Based on the reseach, the average soybean productivity was 1.31 ton/ha. The average net revenue over the cash costs and over the total cost respectively were IDR 6.76 million/ha and IDR 1.45 million/ha. The average standard cost for producing soybean was IDR 7,061/kg and its 95% confidence interval was IDR 5,559/kg - IDR 8,562/kg.

Key words: revenue, soybean, standard cost.",30645,,,,published,,,Jurnal Ilmu-Ilmu Agribisnis,2337 7070,,579-583,4.0,TRUE,http://jurnal.fp.unila.ac.id/index.php/JIA/article/view/4701,8.0,,,,,,,,,
18,pub,www.rsisinternational.org,"[{'placement': 1, 'security': 'public', 'eprintid': 43481, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'objectid': 165420, 'uri': 'http://repository.lppm.unila.ac.id/id/file/474650', 'datasetid': 'document', 'filesize': 397857, 'fileid': 474650, 'mime_type': 'application/pdf', 'mtime': '2022-07-20 05:45:25', 'hash_type': 'MD5', 'filename': 'Jurnal 003.pdf', 'hash': '69fade6909831a5921980f52c2d919a1'}], 'main': 'Jurnal 003.pdf', 'docid': 165420, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/165420', 'pos': 1, 'format': 'text'}]",public,http://repository.lppm.unila.ac.id/id/eprint/43481,2022-07-20 09:47:14,1000,2022-07-20 09:47:14,"[{'id': '-', 'name': {'given': 'Atanacio', 'family': 'Allen Nurs', 'honourific': None, 'lineage': None}}, {'name': {'given': '-', 'lineage': None, 'family': 'Trinaningsih', 'honourific': None}, 'id': '-'}, {'name': {'given': 'Rufaidah', 'lineage': None, 'family': 'Erlina', 'honourific': None}, 'id': '-'}]",disk0/00/04/34/81,2020-09-01 00:00:00.000000000,article,['FP1'],Community Diversion Behavior in Pringsewu District,6,show,archive,2022-07-20 09:47:14,,['B1'],"This type of research uses qualitative phenomenology. The 
term phenomenology has been used so widely that there are 
different interpretations among experts. According to 
Polkinghorne (Creswell 1998), phenomenological studies 
describe the meaning of a life experience for some people 
about a concept or phenomenon. People who are involved in 
dealing with a phenomenon explore the structure of awareness 
of human life experience. The focus of phenomenological 
research is on essence (essence or basic things), invariant 
structure (structures that remain essential of live experience 
(things that are important from life experience) a group of 
people (community).",43481,,,,published,,,International Journal of Research and Innovation in Social Science (IJRISS),2454-6186,"['Allen Nurs Atanacio', 'Trinaningsih', 'Erlina Rufaidah']",50-51,9.0,TRUE,https://www.rsisinternational.org/journals/ijriss/Digital-Library/volume-4-issue-9/50-51.pdf,4.0,,,"[{'name': {'given': 'Atanacio', 'lineage': None, 'family': 'Allen Nurs', 'honourific': None}, 'id': '-', 'type': 'http://www.loc.gov/loc.terms/relators/AUT'}, {'name': {'lineage': None, 'family': 'Trinaningsih', 'honourific': None, 'given': '-'}, 'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': '-'}, {'name': {'given': 'Rufaidah', 'family': 'Erlina', 'honourific': None, 'lineage': None}, 'type': 'http://www.loc.gov/loc.terms/relators/AUT', 'id': '-'}]",,,,,,
19,pub,International Journal of Research and Innovation in Social Science (IJRISS),"[{'security': 'public', 'placement': 1, 'eprintid': 45428, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'mime_type': 'application/pdf', 'fileid': 487961, 'filename': '1. Jurnal Community Diversion.pdf', 'hash': 'a7e78aba412b7afd24d95f18ee71b7bb', 'mtime': '2022-10-03 01:55:58', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 831571, 'objectid': 167420, 'uri': 'http://repository.lppm.unila.ac.id/id/file/487961'}], 'docid': 167420, 'main': '1. Jurnal Community Diversion.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/167420', 'format': 'text', 'pos': 1}]",public,http://repository.lppm.unila.ac.id/id/eprint/45428,2022-10-03 02:07:37,1000,2022-10-03 02:07:37,"[{'name': {'given': 'Allen', 'lineage': None, 'family': 'Allen Nurs Atanacio', 'honourific': None}, 'id': None}, {'name': {'family': 'Trisnaningsih', 'honourific': None, 'lineage': None, 'given': 'Trisna'}, 'id': None}, {'id': 'erlinarufaidah1958@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Erlina Rufaidah', 'given': 'ER'}}]",disk0/00/04/54/28,1970-01-01 00:00:00.000002020,other,['FP1'],Community Diversion Behavior in Pringsewu District,11,show,archive,2022-10-03 02:07:37,,['B1'],"This type of research uses qualitative phenomenology. The term phenomenology has been used so widely that there are different interpretations among experts. According to Polkinghorne (Creswell 1998), phenomenological studies describe the meaning of a life experience for some people about a concept or phenomenon. People who are involved in dealing with a phenomenon explore the structure of awareness of human life experience. The focus of phenomenological research is on essence (essence or basic things), invariant structure (structures that remain essential of live experience (things that are important from life experience) a group of people (community).",45428,,,,published,,,,,,,,,https://www.rsisinternational.org/journals/ijriss/Digital-Library/volume-4-issue-9/50-51.pdf,,,,,,,,,,
