,eprintid,rev_number,metadata_visibility,title,subjects,abstract,eprint_status,status_changed,dir,date,creators,divisions,type,uri,full_text_status,ispublished,publisher,documents,datestamp,lastmod,userid,number,corp_creators,id_number,official_url,date_type,refereed,pagerange,publication,issn,funders,volume,referencetext,related_url,patent_applicant,pages,isbn,event_location,event_title,event_type,event_dates,contributors,pres_type,succeeds,place_of_pub
10,48258,6,show,The Alternative of Sensor Placement in Multi-Story Buildings through the Metric Dimension Approach: A Representation of Generalized Petersen Graphs,['QA'],"In a public facility or private office where many people can get together, a fire detection device is a mandatory tool as an emergency alarm in the  facility.  However,  the  expense  of  the  installation  of the device is a troublesome matter. So, optimization is  needed  to  minimize  the  number  of  these  devices.  The  way  to  implement  is  to  select  the  appropriate  position  to  place  the  devices  in  public  facilities.  The  research  discussed  the  placement  of  the  sensors  in  multi-story buildings. The multi-story buildings could be  represented  as  cube  composition  graphs  with  the  number  of  rooms,  and  the  connectivity  between  the  floor and its rooms was equal. The concept of this multi-story  building  was  modeled  into  a  generalized  Petersen  graph  where  a  vertex  represented  a  room,  and an edge was the connectivity of rooms. The basis obtained on that metric dimension was represented as a sensor placed on the building. Then, the optimization of device placement was seen as determining the metric dimensions of the Petersen graph. In the research, the alternative  sensor  placements  were  computed  using  the  graph  metric  dimension  approach  implemented  in  Python.  The  research  successfully  implements  the  metric  dimension  of  1P4,1  to  4P4,1  using  Python  code  to obtain the alternative of its basis. A basic alternative indicates  the  location  of  the  device  placement  like  fire detectors, network access points, or other sensors inside a building.",archive,2023-02-02 01:56:57,disk0_bak/00/04/82/58,2022-12-01 00:00:00.000000000,"[{'name': {'lineage': None, 'family': 'Asmiati', 'honourific': None, 'given': 'Asmiati'}, 'id': 'asmiati,1976@fmipa.unila.ac.id'}, {'name': {'family': 'Junaidi', 'honourific': None, 'lineage': None, 'given': 'Akmal'}, 'id': 'akmal.junaidi@fmipa.unila.ac.id'}, {'id': None, 'name': {'given': 'Ahmad Ari', 'family': 'Aldino', 'honourific': None, 'lineage': None}}, {'name': {'given': 'Arif', 'lineage': None, 'honourific': None, 'family': 'Munandar'}, 'id': None}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/48258,public,pub,,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 48258, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/187518', 'rev_number': 1, 'main': 'The Alternative of Sensor Placement in Multi Story Buildings through the Metric Dimension Approach A Representation of Generalized Petersen Graphs.pdf', 'docid': 187518, 'files': [{'hash': '21ef68e65ca85f49254fd2a75bdafb84', 'filename': 'The Alternative of Sensor Placement in Multi Story Buildings through the Metric Dimension Approach A Representation of Generalized Petersen Graphs.pdf', 'mtime': '2023-02-02 01:19:51', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 527222, 'filesize': 754733, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/527222', 'objectid': 187518}]}]",2023-02-02 01:56:57,2023-02-02 01:56:57,821,2.0,,10.21512/comtech.v13i2.7268,https://journal.binus.ac.id/index.php/comtech/,published,TRUE,123-132,"ComTech: Computer, Mathematics and Engineering Applications",2476-907X,,13.0,,,,,,,,,,,,,
11,50900,7,show,"Hasil Cek Similarity Artikel ""Rough U-exact Sequence of Rough Groups""",['QA'],,archive,2023-05-02 01:43:48,disk0_bak/00/05/09/00,1970-01-01 00:00:00.000002022,"[{'id': None, 'name': {'lineage': None, 'family': 'Ayuni', 'honourific': None, 'given': 'Fitri'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Fitriani', 'given': 'Fitriani'}, 'id': 'fitriani_mathunila@yahoo.co.id'}, {'id': 'ahmadfaisol@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Faisol', 'lineage': None, 'given': 'Ahmad'}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/50900,public,unpub,UIN Raden Intan Lampung,"[{'main': 'Similarity - Artikel Rough U-Exact Sequence-Fitri Ayuni dkk_pdf.pdf', 'docid': 190613, 'files': [{'objectid': 190613, 'uri': 'http://repository.lppm.unila.ac.id/id/file/547872', 'mime_type': 'application/pdf', 'fileid': 547872, 'hash': '4d7ff1e6c5a377a873d149d7dda22166', 'filename': 'Similarity - Artikel Rough U-Exact Sequence-Fitri Ayuni dkk_pdf.pdf', 'hash_type': 'MD5', 'mtime': '2023-05-02 00:39:12', 'datasetid': 'document', 'filesize': 1023020}], 'pos': 1, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/190613', 'rev_number': 1, 'eprintid': 50900, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",2023-05-02 01:43:48,2023-05-02 01:43:48,300,,,,,,,,,,,,,,,,,,,,,,,,
12,47523,6,show,Rough U-exact sequence of rough groups,['QA'],"The notion of a U-exact sequence is a generalization of the exact sequence. This paper introduces a rough U-exact sequence in a rough group in an approximation space. Furthermore, we provide the properties of the rough U-exact sequence in a rough group.",archive,2022-12-28 12:30:11,disk0_bak/00/04/75/23,2022-12-01 00:00:00.000000000,"[{'id': None, 'name': {'given': 'Fitri', 'honourific': None, 'family': 'Ayuni', 'lineage': None}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Fitriani', 'given': 'Fitriani'}, 'id': 'fitriani_mathunila@yahoo.co.id'}, {'name': {'given': 'Ahmad', 'honourific': None, 'family': 'Faisol', 'lineage': None}, 'id': 'ahmadfaisol@fmipa.unila.ac.id'}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/47523,public,pub,Mathematics Education UIN Raden Intan Lampung,"[{'files': [{'filesize': 528183, 'datasetid': 'document', 'filename': 'Rough U-exact sequence of rough groups.pdf', 'hash': '27c2475c92daf795d35d36a2fd18f557', 'hash_type': 'MD5', 'mtime': '2022-12-28 11:44:26', 'mime_type': 'application/pdf', 'fileid': 521004, 'uri': 'http://repository.lppm.unila.ac.id/id/file/521004', 'objectid': 186582}], 'docid': 186582, 'main': 'Rough U-exact sequence of rough groups.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/186582', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 47523, 'language': 'en', 'mime_type': 'application/pdf'}]",2022-12-28 12:30:11,2022-12-28 12:30:11,263,2.0,,,,,TRUE,363-371,Al-Jabar: Jurnal Pendidikan Matematika,2540-7562,,13.0,,,,,,,,,,,,,
13,44193,7,show,Kinerja Metode Convolutional Neural Network (CNN) dan Long-Short Term Memory (LSTM) pada Klasifikasi Data Judul Berita COVID-19,['QA76'],,archive,2022-08-23 06:29:23,disk0/00/04/41/93,2022-08-19 00:00:00.000000000,"[{'name': {'given': 'Luthfia Nur', 'lineage': None, 'honourific': None, 'family': 'Azizah'}, 'id': None}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Kurniasari', 'lineage': None, 'given': 'Dian'}}, {'name': {'given': 'Purnomo Husnul', 'lineage': None, 'honourific': None, 'family': 'Khotimah'}, 'id': None}, {'name': {'lineage': None, 'family': 'Warsono', 'honourific': None, 'given': 'Warsono'}, 'id': 'klppm@kpa.unila.ac.id'}]",['FMIPA9'],patent,http://repository.lppm.unila.ac.id/id/eprint/44193,public,pub,,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166267', 'pos': 1, 'format': 'text', 'files': [{'fileid': 480388, 'mime_type': 'application/pdf', 'mtime': '2022-08-23 02:36:11', 'hash_type': 'MD5', 'hash': 'a700a077eb9dfea34eeea6bbcb1d3e0a', 'filename': 'Sertifikat_Haki_Luthfia Nur Azizah.pdf', 'datasetid': 'document', 'filesize': 2095590, 'objectid': 166267, 'uri': 'http://repository.lppm.unila.ac.id/id/file/480388'}], 'docid': 166267, 'main': 'Sertifikat_Haki_Luthfia Nur Azizah.pdf', 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 44193}]",2022-08-23 06:29:23,2022-08-23 06:29:23,752,,,EC00202255325,,published,,,,,,,,,SURAT PENCATATAN CIPTAAN,2.0,,,,,,,,,
14,45749,7,show,Kinetic Properties of Nickel Leaching by ANOVA Method,['QA75'],"Hydrometallurgical extraction of nickel laterite is more efficient in terms of energy consumption, because it produces less exhaust gas compared to the pyrometallurgical method. Therefore, the hydrometallurgical method can increase the extraction yield of inferior nickel laterite more. In the calculation of the analysis of variance (ANOVA), three factors are used to determine the importance of the variables and the order of the most influential variables. ANOVA test is also a form of statistical hypothesis testing where we draw conclusions based on the inferential statistical data or groups. The ‘null’ hypothesis of the ANOVA test is that the data are simple random from the same population, so that they have the same expected mean and variance. In addition, a study of leaching kinetics is carried out using a shrinking core model to determine the reaction rate controller. The results show that the leaching time has an important role of acid, base, and monosodium glutamate in increasing the nickel extraction rate. Based on the ANOVA results, the two most influential factors are temperature and leaching time. The ANOVA-based calculation use is more accurate than using a conventional method, such as ‘excel’, and it needs more development for mineral extraction in the future.",archive,2022-10-18 01:18:33,disk0/00/04/57/49,2022-08-17 00:00:00.000000000,"[{'name': {'honourific': None, 'family': 'Bahfie', 'lineage': None, 'given': 'F.'}, 'id': 'fath007@brin.go.id'}, {'id': None, 'name': {'given': 'D. U.', 'lineage': None, 'family': 'Murti', 'honourific': None}}, {'id': 'aang.nuryaman@fmipa.unila.ac.id', 'name': {'given': 'Aang', 'family': 'Nuryaman', 'honourific': None, 'lineage': None}}, {'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Astuti', 'given': 'W.'}}, {'name': {'lineage': None, 'family': 'Nurjaman', 'honourific': None, 'given': 'F.'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'Prasetyo', 'lineage': None, 'given': 'E.'}}, {'name': {'given': 'Sudibyo', 'honourific': None, 'family': 'Sudibyo', 'lineage': None}, 'id': 'sudibyo@lipi.go.id'}, {'id': None, 'name': {'given': 'D.', 'honourific': None, 'family': 'Susanti', 'lineage': None}}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/45749,public,pub,Publishing House “Akademperiodyka” of the N.A.S. of Ukraine,"[{'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 45749, 'uri': 'http://repository.lppm.unila.ac.id/id/document/184563', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'fileid': 507221, 'hash': '78b8cd312f4d497758501c9452e4dd14', 'filename': 'Artikel_kolaborasi_LIPI.pdf', 'mtime': '2022-10-17 13:18:56', 'hash_type': 'MD5', 'datasetid': 'document', 'filesize': 330470, 'objectid': 184563, 'uri': 'http://repository.lppm.unila.ac.id/id/file/507221'}], 'main': 'Artikel_kolaborasi_LIPI.pdf', 'docid': 184563}]",2022-10-18 01:18:33,2022-10-18 01:18:33,163,3.0,,https://doi.org/10.15407/ufm.23.03.476,https://ufm.imp.kiev.ua/en/index.html,published,TRUE,476-488,PROGRESS IN PHYSICS OF METALS,1608-1021,,23.0,,,,,,,,,,,,,
15,46794,6,show,"Analisis Klaster untuk Data Kategorik Menggunakan Metode K-Modes
(Studi Kasus: Data Pasien COVID-19 di RSUD Dr. H. Abdul Moeloek
Provinsi Lampung)",['HA'],,archive,2022-11-23 01:04:12,disk0/00/04/67/94,2022-09-30 00:00:00.000000000,"[{'name': {'lineage': None, 'family': 'Dwiyamti', 'honourific': None, 'given': 'Shabrina Novaindah'}, 'id': None}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'family': 'Nisa', 'lineage': None}}, {'id': 'agus.sutrisno@fmipa.unila.ac.id', 'name': {'given': 'Agus', 'lineage': None, 'family': 'Sutrisno', 'honourific': None}}, {'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/46794,public,pub,"Jurusan Matematika, Universitas Lampung","[{'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185714', 'rev_number': 1, 'main': 'Cluster covid Lpg Jurnal siger Sept 2022.pdf', 'docid': 185714, 'files': [{'filename': 'Cluster covid Lpg Jurnal siger Sept 2022.pdf', 'hash': 'b405cbc5e07072b929f151edcae174b3', 'hash_type': 'MD5', 'mtime': '2022-11-22 07:17:22', 'mime_type': 'application/pdf', 'fileid': 515162, 'filesize': 212200, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/515162', 'objectid': 185714}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 46794, 'security': 'public', 'placement': 1}]",2022-11-23 01:04:12,2022-11-23 01:04:12,959,2.0,,https://doi.org/10.23960/JSM,,published,TRUE,61-68,Jurnal Siger Matematika,"2721-5849 (p), 2721-6853(e)",,3.0,,,,,,,,,,,,,
16,44054,7,show,Perbandingan Metode Long-Short Term Memory dan Gated Recurrent Unit untuk Memprediksi Nilai Ekspor Migas-Non Migas di Indonesia,['QA76'],,archive,2022-08-15 01:37:18,disk0/00/04/40/54,2022-08-08 00:00:00.000000000,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Egi Nuraini', 'given': 'Maydia'}, 'id': 'maydianuraini@gmail.com'}, {'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'lineage': None, 'honourific': None, 'family': 'Kurniasari'}}, {'id': 'wamiliana@gmail.com', 'name': {'lineage': None, 'honourific': None, 'family': 'Wamiliana', 'given': 'Wamiliana'}}, {'name': {'given': 'Mustofa', 'honourific': None, 'family': 'Usman', 'lineage': None}, 'id': 'usman_alfha@yahoo.com'}]",['FMIPA9'],patent,http://repository.lppm.unila.ac.id/id/eprint/44054,public,pub,,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166059', 'pos': 1, 'format': 'text', 'files': [{'objectid': 166059, 'uri': 'http://repository.lppm.unila.ac.id/id/file/479096', 'fileid': 479096, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-08-14 16:03:54', 'filename': '6. Sertifikat_Haki_Maydia Egi Nuraini.pdf', 'hash': '8e4786194b08f3896ce4942d5f64e537', 'datasetid': 'document', 'filesize': 2094653}], 'docid': 166059, 'main': '6. Sertifikat_Haki_Maydia Egi Nuraini.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 44054}]",2022-08-15 01:37:18,2022-08-15 01:37:18,752,,,EC00202251513,,published,,,,,,,,,SURAT PENCATATAN CIPTAAN,,,,,,,,,,
17,45484,7,show,Hasil cek similaritas artikel 'Idempotent Matrix over Skew Generalized Power Series Rings',['QA'],,archive,2022-10-05 02:29:54,disk0/00/04/54/84,2022-06-01 00:00:00.000000000,"[{'id': 'ahmadfaisol@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Faisol', 'lineage': None, 'given': 'Ahmad'}}, {'id': 'fitriani_mathunila@yahoo.co.id', 'name': {'given': 'Fitriani', 'lineage': None, 'family': 'Fitriani', 'honourific': None}}]",['FMIPA9'],other,http://repository.lppm.unila.ac.id/id/eprint/45484,public,pub,Universitas Diponegoro,"[{'files': [{'fileid': 505197, 'mime_type': 'application/pdf', 'mtime': '2022-10-04 14:32:01', 'hash_type': 'MD5', 'filename': 'Idempotent Matrix over Skew Generalized Power Series Rings.pdf.pdf', 'hash': '286a644064f7549734b18997527e2980', 'datasetid': 'document', 'filesize': 1013665, 'objectid': 184258, 'uri': 'http://repository.lppm.unila.ac.id/id/file/505197'}], 'docid': 184258, 'main': 'Idempotent Matrix over Skew Generalized Power Series Rings.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184258', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 45484, 'mime_type': 'application/pdf', 'language': 'en'}]",2022-10-05 02:29:54,2022-10-05 02:29:54,263,,,,,,,,,,,,,,,,,,,,,,,,
18,38436,6,show,Homomor�sma Modul Deret Pangkat Tergeneralisasi Miring,['QA'],"Diberikan sebarang ring komutatif R dengan elemen satuan, monoid terurut tegas
(S;�), homomor�sma monoid ! : S ! End(R), submonoid S1; S2 � S yang
masing-masing dilengkapi urutan �1;�2 yang coarser terhadap urutan � pada
S, dan modul M1;M2 atas R. Pada penelitian ini, dikonstruksi modul deret
pangkat tergeneralisasi miring M1[[S1;�1; !]] dan M2[[S2;�2; !]] atas ring deret
pangkat tergeneralisasi miring R[[S;�; !]]. Selain itu, dibuktikan pemetaan �
dari M1[[S1;�1; !]] ke M2[[S2;�2; !]] dengan �(�1) = 
 � �1 � �",archive,2022-01-27 01:20:36,disk0/00/03/84/36,2022-01-23 00:00:00.000000000,"[{'id': 'ahmadfaisol@fmipa.unila.ac.id', 'name': {'given': 'Ahmad', 'honourific': None, 'family': 'Faisol', 'lineage': None}}, {'id': 'fitriani_mathunila@yahoo.co.id', 'name': {'lineage': None, 'family': 'Fitriani', 'honourific': None, 'given': 'Fitriani'}}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/38436,public,pub,Departemen Matematika UNPAD,"[{'placement': 1, 'security': 'public', 'eprintid': 38436, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'datasetid': 'document', 'filesize': 329375, 'mime_type': 'application/pdf', 'fileid': 435547, 'filename': '2022-01-SINTA 3--JMI Unpad--Homomorfisma Modul Deret Pangkat Tergeneralisasi Miring.pdf', 'hash': '8ef09f6dd07567bee13d6ef59e2fb0db', 'hash_type': 'MD5', 'mtime': '2022-01-26 13:42:43', 'objectid': 159536, 'uri': 'http://repository.lppm.unila.ac.id/id/file/435547'}], 'docid': 159536, 'main': '2022-01-SINTA 3--JMI Unpad--Homomorfisma Modul Deret Pangkat Tergeneralisasi Miring.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/159536', 'rev_number': 1, 'pos': 1, 'format': 'text'}]",2022-01-27 01:20:36,2022-01-27 01:20:36,300,2.0,,doi:10.24198/jmi.v17.n2.34646.119-126,http://jurnal.unpad.ac.id/jmi/article/view/34646,published,TRUE,119-126,Jurnal Matematika Integratif,"p-ISSN: 1412-6184, e-ISSN: 2549-9033",,17.0,,,,,,,,,,,,,
19,43125,6,show,Idempotent Matrix Over Skew Generalized Power Series Ring,['QA'],"Given a ring R, a monoid with a strictly ordered (S, ≤), a
homomorphism of monoid ω : S → End(R), and a skew generalized
power series ring R[[S, ≤, ω]]. We collect all matrices over R[[S, ≤, ω]], i.e. Mn(R[[S, ≤, ω]]). This set become a ring. In this research, we determine the sufficient conditions for R, (S, ≤) and ω, so the element of Mn(R[[S, ≤, ω]]) is an idempotent matrix.",archive,2022-07-11 01:11:13,disk0/00/04/31/25,2022-06-01 00:00:00.000000000,"[{'id': 'ahmadfaisol@fmipa.unila.ac.id', 'name': {'given': 'Ahmad', 'lineage': None, 'honourific': None, 'family': 'Faisol'}}, {'name': {'lineage': None, 'family': 'Fitriani', 'honourific': None, 'given': 'Fitriani'}, 'id': 'fitriani_mathunila@yahoo.co.id'}]",['FMIPA9'],article,http://repository.lppm.unila.ac.id/id/eprint/43125,public,pub,"Department of Mathematics, Faculty of Science and Mathematics, Diponegoro University","[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/164985', 'format': 'text', 'pos': 1, 'files': [{'mtime': '2022-07-08 06:15:07', 'hash_type': 'MD5', 'filename': '2022-06-SINTA 3--JFMA Undip--Idempotent Matrix Over Skew Generalized Power Series Ring.pdf', 'hash': '3a278cda03b44fba38f9b3cd7d4d4af6', 'fileid': 471703, 'mime_type': 'application/pdf', 'filesize': 1002148, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/471703', 'objectid': 164985}], 'docid': 164985, 'main': '2022-06-SINTA 3--JFMA Undip--Idempotent Matrix Over Skew Generalized Power Series Ring.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'security': 'public', 'placement': 1, 'eprintid': 43125}]",2022-07-11 01:11:13,2022-07-11 01:11:13,300,1.0,,https://doi.org/10.14710/jfma.v5i1.11644,https://ejournal2.undip.ac.id/index.php/jfma/article/view/11644,published,TRUE,9-15,Journal of Fundamental Mathematics and Applications (JFMA),2621-6019,,5.0,,,,,,,,,,,,,
